smiles,NOCount,NumRadicalElectrons,MinPartialCharge,MaxAbsPartialCharge,NHOHCount,ExactMolWt,NumSaturatedCarbocycles,NumAliphaticHeterocycles,FpDensityMorgan1,NumAromaticHeterocycles,NumValenceElectrons,NumRotatableBonds,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHDonors,FpDensityMorgan3,NumAromaticRings,HeavyAtomMolWt,NumSaturatedRings,MolWt,NumHAcceptors,NumHeteroatoms,NumSaturatedHeterocycles,NumAliphaticRings,MaxPartialCharge,RingCount,FpDensityMorgan2,FractionCSP3,HeavyAtomCount,inchi_key
CN(Cc1ccc(OCC=C)cc1)Cc2nc(O)c3ccc(cc3n2)C(F)(F)F,5,0,-0.4927445,0.4927445,1,403.1507568,0,0,1.1034483,1,152,7,2,0,1,2.4827585,3,383.2439880,0,403.4039917,5,8,0,0,0.4159876,3,1.8275862,0.2380952,29,RJBKJWQOGJJOPG-UHFFFAOYSA-N
COc1cccc(c1)C(=O)Nc2c3CS(=O)(=O)Cc3nn2c4ccc(cc4)[N+](=O)[O-],10,0,-0.4967423,0.4967423,1,428.0790405,0,1,1.2000000,1,154,5,2,0,1,2.5999999,3,412.2980042,0,428.4259949,8,11,0,1,0.2690782,4,1.9333333,0.1578947,30,ZYGCHFAVGGHEGW-UHFFFAOYSA-N
O\C(=C(\C#N)/c1nnc2CCCCCn12)\COc3ccccc3,6,0,-0.5071605,0.5071605,1,310.1429749,0,1,1.2173913,1,118,4,1,0,1,2.8260870,2,292.2130127,0,310.3569946,6,6,0,1,0.1777333,3,2.0434783,0.3529412,23,ZDFIAPSOOAXTIB-PFONDFGASA-N
c1cc2c(cn1)cnc3cscc23,2,0,-0.2640065,0.2640065,0,186.0251617,0,0,1.0769231,3,62,0,0,0,0,3.0769231,3,180.1909943,0,186.2389984,3,3,0,0,0.0814890,3,2.0769231,0.0000000,13,OHDFAXVXAMAICU-UHFFFAOYSA-N
Cn1nc(cc1NC(=O)Nc2ccc(F)cc2)c3ccccc3,5,0,-0.3076815,0.3243397,2,310.1229858,0,0,1.0434783,1,116,3,2,0,2,2.4347825,3,295.2120056,0,310.3320007,3,6,0,0,0.3243397,3,1.7391304,0.0588235,23,IRNFLRZZSCRLSQ-UHFFFAOYSA-N
Clc1cccc(c1)C2CCN(C2)C(=O)CCn3nnnc3CN4CCOCC4,8,0,-0.3787923,0.3787923,0,404.1727600,0,2,1.2500000,1,150,6,1,0,0,2.9285715,2,379.7019958,2,404.9020081,7,9,2,2,0.2239544,4,2.1071429,0.5789474,28,UYIHYMMXYXVFMU-UHFFFAOYSA-N
COC(=O)c1cc2C(=O)N(Cc3ccccc3F)CCn2n1,6,0,-0.4642404,0.4642404,0,303.1019287,0,1,1.3636364,1,114,3,1,0,0,2.8636363,2,289.1809998,0,303.2929993,5,7,0,1,0.3580857,3,2.1363637,0.2666667,22,MQSVICKTFXDDDG-UHFFFAOYSA-N
CC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C)n4cc(Cl)cn4,12,0,-0.4765607,0.4765607,2,484.0502625,0,2,1.4838710,2,164,7,0,0,2,2.8709676,2,467.8150024,1,484.9509888,11,15,1,2,0.3521585,4,2.2580645,0.4375000,31,SRFXZBVHYQPYLN-UHFFFAOYSA-N
Cc1cccnc1NC(=O)Nc2ccccc2,4,0,-0.3076848,0.3243552,2,227.1058655,0,0,1.0588236,1,86,2,1,0,2,2.5294118,2,214.1629944,0,227.2669983,2,4,0,0,0.3243552,2,1.8235294,0.0769231,17,IKDYBHFQQDWWKB-UHFFFAOYSA-N
O=C1CC(C(=O)N1c2ccccc2)c3c[nH]c4ccccc34,4,0,-0.3608636,0.3608636,1,290.1055298,0,1,0.9545454,1,108,2,2,0,1,2.5000000,3,276.2099915,1,290.3219910,2,4,1,1,0.2414056,4,1.6818181,0.1111111,22,YSZCDIFFVAZIBE-UHFFFAOYSA-N
CCOCC(=O)Nc1nnc(COCC)s1,6,0,-0.3744822,0.3744822,1,245.0834198,0,0,1.3125000,1,90,7,0,0,1,2.7500000,1,230.1840057,0,245.3040009,6,7,0,0,0.2516911,1,2.0625000,0.6666667,16,CRSLCYNGWLWINX-UHFFFAOYSA-N
COc1ccc(CC(C(=O)Nc2ccc(OC)cc2)c3nn[nH]n3)cc1,8,0,-0.4967682,0.4967682,2,353.1488037,0,0,1.0384616,1,134,7,2,0,2,2.1923077,3,334.2300110,0,353.3819885,6,8,0,0,0.2351633,3,1.6538461,0.2222222,26,RWBODGQKHJTVNF-UHFFFAOYSA-N
Clc1ccccc1C(=O)N\C(=C/c2ccc3OCOc3c2)\C(=O)NCCc4nc5ccccc5[nH]4,8,0,-0.4535951,0.4535951,3,488.1251221,0,1,1.0285715,1,176,7,3,0,3,2.6857142,4,467.7630005,0,488.9309998,5,9,0,1,0.2673325,5,1.8285714,0.1153846,35,VYLUUJKMJVLNEV-BKUYFWCQSA-N
CC1(C)NC(=O)N(CCCCOc2ccc(Cl)cc2C=O)C1=O,6,0,-0.4928429,0.4928429,1,338.1033325,0,1,1.3043479,0,124,7,1,0,1,2.6521740,1,319.6390076,1,338.7909851,4,7,1,1,0.3245058,2,2.0434783,0.4375000,23,CTWSMHBQWNAPNO-UHFFFAOYSA-N
Clc1ccc(cc1)c2noc(CNC(=O)c3ccc4OCOc4c3)n2,7,0,-0.4535950,0.4535950,1,357.0516357,0,1,1.1200000,1,126,4,2,0,1,2.7600000,3,345.6570129,0,357.7529907,6,8,0,1,0.2513556,4,1.9200000,0.1176471,25,KAKKAWGCRAYIBT-UHFFFAOYSA-N
CCOC(=O)c1c(C)n(N2C(=O)CSC2=S)c(C)c1C(=O)OCC,7,0,-0.4623235,0.4623235,0,370.0657043,0,1,1.0833334,1,130,5,0,0,0,1.8750000,1,352.3080139,1,370.4519958,8,9,1,1,0.3404292,2,1.5416666,0.4666667,24,YHHKGTMMDCCQAS-UHFFFAOYSA-N
CCOC(=O)c1c(C)c(C)sc1NC(=O)CSc2ncnc3ccccc23,6,0,-0.4623057,0.4623057,1,401.0867920,0,0,1.2222222,2,140,6,1,0,1,2.7777777,3,382.3609924,0,401.5130005,7,8,0,0,0.3409241,3,2.0000000,0.2631579,27,QWJYMEPZRKKZEZ-UHFFFAOYSA-N
CCOC(=O)c1sc(NS(=O)(=O)c2ccc(F)cc2)nc1C,6,0,-0.4617525,0.4617525,1,344.0300903,0,0,1.3636364,1,118,5,1,0,1,2.5909090,2,331.2850037,0,344.3890076,6,9,0,0,0.3498077,2,2.0000000,0.2307692,22,CWWZKRDYODBEOP-UHFFFAOYSA-N
CC(C)CN1C(=O)c2ccccc2n3c(CCC(=O)O)nnc13,7,0,-0.4812205,0.4812205,1,314.1378784,0,0,1.2608696,2,120,5,1,0,1,2.6956522,3,296.2009888,0,314.3450012,6,7,0,0,0.3032990,3,2.0000000,0.3750000,23,OZVCVJPWTFUNTA-UHFFFAOYSA-N
CCOC(=O)N1CCC(CC1)NC(=O)c2cc(cn2C)S(=O)(=O)N3CCc4ccccc34,9,0,-0.4497096,0.4497096,1,460.1780396,0,2,1.1562500,1,172,5,1,0,1,2.5937500,2,432.3320007,1,460.5559998,6,10,1,2,0.4092427,4,1.8750000,0.4545455,32,QWJGCDQGYXMDKA-UHFFFAOYSA-N
COc1cccc(NC(=O)COC(=O)\C=C\c2ccc(Cl)cc2Cl)c1,5,0,-0.4966877,0.4966877,1,379.0378113,0,0,1.1600000,0,130,6,2,0,1,2.6800001,2,365.1069946,0,380.2269897,4,7,0,0,0.3307746,2,1.9600000,0.1111111,25,RMSDORZNRMFFFA-SOFGYWHQSA-N
Cc1ccc2N(CC=C)C(=O)C3(OCCCO3)c2c1,4,0,-0.3383291,0.3383291,0,259.1208496,0,2,1.4210526,0,100,2,1,0,0,2.8421052,1,242.1690063,1,259.3049927,3,4,1,2,0.2923324,3,2.1578948,0.4000000,19,UVVDLAKAKNIHAG-UHFFFAOYSA-N
Br.O=C1SC(SC(=Nc2ccccc2)Nc3ccccc3)C(=O)N1c4ccccc4,5,0,-0.3346521,0.3346521,1,499.0023804,0,1,0.8666667,0,152,4,3,0,1,2.0666666,3,482.2990112,1,500.4429932,5,8,1,1,0.2940380,4,1.4333333,0.0454545,30,SNAHNQDAIGSESF-UHFFFAOYSA-N
CCN(CCS(=O)(=O)c1ccc(Cl)cc1)C(=O)Nc2ccc(Cl)cc2,5,0,-0.3237804,0.3237804,1,400.0415039,0,0,1.0000000,0,134,6,2,0,1,2.0400000,2,383.1709900,0,401.3150024,3,8,0,0,0.3213595,2,1.5200000,0.2352941,25,HPSBPDILHDHMPL-UHFFFAOYSA-N
Cc1cccc(OCc2onc(n2)c3cccnc3)c1,5,0,-0.4837587,0.4837587,0,267.1007690,0,0,1.2000000,2,100,4,1,0,0,2.9500000,3,254.1840057,0,267.2879944,5,5,0,0,0.2643909,3,2.1500001,0.1333333,20,KSZGDKYQMCHPEE-UHFFFAOYSA-N
Fc1cccc(CN2N=C(C(=CC2=O)N3CCCCC3)c4ccccc4)c1,4,0,-0.3695600,0.3695600,0,363.1746826,0,1,0.9259259,1,138,4,2,0,0,2.4444444,3,341.2600098,1,363.4360046,4,5,1,1,0.2686698,4,1.7037038,0.2727273,27,GCZGNDLALFKWBY-UHFFFAOYSA-N
COc1cc2c(C#N)c(nc(N)c2c(N)n1)N3CCCCC3,7,0,-0.4809185,0.4809185,4,298.1542053,0,1,1.1818181,2,114,2,0,0,2,2.5000000,2,280.2059937,1,298.3500061,7,7,1,1,0.2150832,3,1.8636364,0.4000000,22,VTNZUROOVLDITC-UHFFFAOYSA-N
CC(N1N2C(=CC(=O)N=C2c3ccccc13)C)C(=O)Nc4ccc(cc4)C(=O)C,7,0,-0.3242416,0.3242416,1,388.1535339,0,0,1.0689656,2,146,4,2,0,1,2.4482758,4,368.2669983,0,388.4270020,6,7,0,0,0.2730634,4,1.7586207,0.1818182,29,RILHDUBKNQGZLB-UHFFFAOYSA-N
COc1ccccc1NC(=O)CN2C(=O)Sc3ccccc23,5,0,-0.4945794,0.4945794,1,314.0725098,0,0,1.1818181,1,112,4,2,0,1,2.7272727,3,300.2539978,0,314.3659973,5,6,0,0,0.3081283,3,1.9090909,0.1250000,22,OCIZIKVAGNHNBN-UHFFFAOYSA-N
COc1ccc(cc1)C2CC2C(=O)c3ccccn3,3,0,-0.4967682,0.4967682,0,253.1102753,1,0,1.2105263,1,96,4,1,1,0,2.6315789,2,238.1809998,1,253.3009949,3,3,0,1,0.1843630,3,2.0000000,0.2500000,19,SNKCTYVWANLSOA-UHFFFAOYSA-N
CC1CN(CC(C)O1)S(=O)(=O)C2=CN(C)C(=O)N(C)C2=O,8,0,-0.3728229,0.3728229,0,317.1045532,0,1,1.1428572,1,118,2,0,0,0,2.1904762,1,298.2149963,1,317.3670044,7,9,1,1,0.3300031,2,1.6666666,0.6666667,21,DSGLJKKPVNWPNL-UHFFFAOYSA-N
Clc1ccc(cc1)C2=N\C(=C/N3CC4CC(C3)C5=CC=CC(=O)N5C4)\C(=O)O2,6,0,-0.4019965,0.4019965,0,395.1036682,0,3,1.0714285,1,142,2,1,0,0,2.7142856,2,377.7019958,1,395.8460083,6,7,1,3,0.3648490,5,1.8928572,0.2857143,28,MPSSFGRDCKIQHY-ATVHPVEESA-N
CC(C)(C)C(=O)NC(=S)Nc1cc(ccc1N2CCOCC2)C(F)(F)F,5,0,-0.3777778,0.4159881,2,389.1384888,0,1,1.1923077,0,144,2,1,0,2,2.3461537,1,367.2669983,1,389.4429932,4,9,1,1,0.4159881,2,1.8076923,0.5294118,26,KHLJQYQAIVTYDX-UHFFFAOYSA-N
CC(C)OCCCNC(=O)CN1CCN(Cc2ccc(Cl)cc2)C1=O,6,0,-0.3787280,0.3787280,1,367.1662598,0,1,1.2400000,0,138,9,1,0,1,2.5999999,1,341.6690063,1,367.8770142,3,7,1,1,0.3204005,2,1.9200000,0.5555556,25,LILHXKYFUOCZRD-UHFFFAOYSA-N
O=C(CCCN1C(=O)Nc2ccsc2C1=O)NC3CCCCC3,6,0,-0.3533755,0.3533755,2,335.1303711,1,0,1.3043479,2,124,5,0,1,2,2.8695652,2,314.2609863,1,335.4289856,5,7,0,1,0.3283775,3,2.0869565,0.5625000,23,MFSBRWNGABEMAJ-UHFFFAOYSA-N
Cc1coc2cc3OC(=O)C4=C(CCC4)c3cc12,3,0,-0.4639192,0.4639192,0,240.0786438,0,0,1.0555556,2,90,0,1,1,0,2.7777777,3,228.1620026,0,240.2579956,3,3,0,1,0.3392267,4,1.8888888,0.2666667,18,FGMQQMRIDDBLDH-UHFFFAOYSA-N
FC(F)(F)C1=CN(CC(=O)Nc2ccc(cc2)N3CCOCC3)C(=O)C=C1,6,0,-0.3777778,0.4173166,1,381.1300354,0,1,1.0740740,1,144,4,1,0,1,2.3703704,2,363.2099915,1,381.3540039,5,9,1,1,0.4173166,3,1.7407408,0.3333333,27,XZAKXVXFWQQARG-UHFFFAOYSA-N
COC(=O)CSc1nc(C)c(C)c(C)c1C(=O)N,5,0,-0.4683794,0.4683794,2,268.0881653,0,0,1.2777778,1,98,4,0,0,1,2.3888888,1,252.2100067,0,268.3380127,5,6,0,0,0.3155444,1,1.8888888,0.4166667,18,UPCVNKWLEOWVCZ-UHFFFAOYSA-N
CCc1nc2c(c(N)c1C(=O)OC)c(SC)nn2c3ccccc3,6,0,-0.4653131,0.4653131,2,342.1150513,0,0,1.3333334,2,124,4,1,0,1,2.6250000,3,324.2799988,0,342.4240112,7,7,0,0,0.3413614,3,2.0416667,0.2352941,24,YNFUUHPPMDSTDR-UHFFFAOYSA-N
COc1ccc(cc1)N2CCN(Cc3oc(nn3)c4ccccc4)CC2,6,0,-0.4967659,0.4967659,0,350.1742859,0,1,0.9230769,1,134,5,2,0,0,2.3461537,3,328.2460022,1,350.4219971,6,6,1,1,0.2473090,4,1.6538461,0.3000000,26,FBYABRNUXUZIHC-UHFFFAOYSA-N
O=C(CCCN1C(=O)c2ccccc2C1=O)NCCCN3CCOCC3,7,0,-0.3787927,0.3787927,1,359.1845093,0,2,1.0000000,0,140,8,1,0,1,2.3076923,1,334.2260132,1,359.4259949,5,7,1,2,0.2610426,3,1.6538461,0.5263158,26,RWCZFGWKERTELN-UHFFFAOYSA-N
CCOC(=O)N1CCC(CC1)NC(=O)c2cc(COc3ccc(F)cc3Cl)on2,8,0,-0.4839782,0.4839782,1,425.1153870,0,1,1.3448275,1,156,6,1,0,1,2.7931035,2,404.6759949,1,425.8439941,6,10,1,1,0.4092427,3,2.1034484,0.4210526,29,JFIAXOYNFDEFCM-UHFFFAOYSA-N
CC(=O)C1=C(O)C(=O)N(Cc2cccnc2)C1c3ccccc3,5,0,-0.5026848,0.5026848,1,308.1160889,0,1,1.2173913,1,116,4,1,0,1,2.5652175,2,292.2090149,0,308.3370056,4,5,0,1,0.2898055,3,1.9565217,0.1666667,23,VVRFSIBJHUNQLP-UHFFFAOYSA-N
CCCC(NS(=O)(=O)c1ccc(s1)c2ccc(O)nn2)c3cccs3,6,0,-0.4922014,0.4922014,2,395.0432129,0,0,1.2000000,3,132,7,0,0,2,2.6800001,3,378.3949890,0,395.5310059,7,9,0,0,0.2501533,3,2.0400000,0.2500000,25,NTUCDNWLZLXIGS-UHFFFAOYSA-N
O=C1NNC(=N/C/1=C\c2occc2)c3ccccc3,5,0,-0.4649227,0.4649227,2,253.0851288,0,1,1.0526316,1,94,2,1,0,2,2.6315789,2,242.1730042,0,253.2610016,4,5,0,1,0.2879641,3,1.8947369,0.0000000,19,PPTRSIGIWWCUQL-XFXZXTDPSA-N
Clc1ccc(Cl)c(NC(=O)c2noc3CCCCc23)c1,4,0,-0.3603060,0.3603060,1,310.0275879,0,0,1.2500000,1,104,2,1,1,1,2.9000001,2,299.0719910,0,311.1679993,3,6,0,1,0.2776842,3,2.0500000,0.2857143,20,JMWGHQMQLFROEF-UHFFFAOYSA-N
CN(C)c1nc(OC2=NN(C(=O)C=C2)c3ccccc3)nc(n1)N4CCOCC4,10,0,-0.4034522,0.4034522,0,395.1705933,0,1,1.0000000,2,150,5,1,0,0,2.4827585,3,374.2550049,1,395.4230042,10,10,1,1,0.3295525,4,1.7586207,0.3157895,29,MYTPOLZXFSCNOV-UHFFFAOYSA-N
Cl.CC1C(NC(C(C)C1=O)c2occc2)c3occc3,4,0,-0.4676691,0.4676691,1,295.0975342,0,1,0.9500000,2,108,2,0,0,1,1.7500000,2,277.6220093,1,295.7659912,4,5,1,1,0.1420363,3,1.4000000,0.4000000,20,CRPWMVLIRHIUFA-UHFFFAOYSA-N
CC(=O)CCc1c(C)c2cccc(C)c2nc1O,3,0,-0.4930512,0.4930512,1,243.1259308,0,0,1.3333334,1,94,3,1,0,1,2.7222223,2,226.1699982,0,243.3059998,3,3,0,0,0.2144197,2,2.0555556,0.3333333,18,ZBQQMRRWZNQLOE-UHFFFAOYSA-N
Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cccs3)cc2)cc1,5,0,-0.3212982,0.3212982,2,372.0602417,0,0,0.9200000,1,128,5,2,0,2,2.1600001,3,356.3429871,0,372.4710083,4,7,0,0,0.2652230,3,1.5599999,0.0555556,25,PVEOWTQKISAPJC-UHFFFAOYSA-N
CC1=CC(C)(C)N(C(=O)CSc2oc(nn2)c3ccccc3)c4ccc(C)cc14,5,0,-0.4112196,0.4112196,0,405.1510925,0,1,1.1034483,1,148,4,2,0,0,2.6206896,3,382.3389893,0,405.5230103,5,6,0,1,0.2768615,4,1.8620690,0.2608696,29,AYQGFKIZSAKEBZ-UHFFFAOYSA-N
CC(Oc1ccccc1C)C(=O)NCc2cccnc2,4,0,-0.4806321,0.4806321,1,270.1368408,0,0,1.3000000,1,104,5,1,0,1,2.8000000,2,252.1880035,0,270.3320007,3,4,0,0,0.2605469,2,2.0999999,0.2500000,20,LJQFGPASLGGFDI-UHFFFAOYSA-N
OC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C4CCC(=O)N14,5,0,-0.4797030,0.4797030,2,270.1004333,0,2,1.3500000,1,102,1,1,0,2,2.9500000,2,256.1759949,1,270.2879944,2,5,1,2,0.3262904,4,2.1500001,0.3333333,20,NVWTUEWEKRBVPS-KIYNQFGBSA-N
Cc1ccc2c(c1)c3CCCC4N(CC(=O)N)CCn2c34,4,0,-0.3685612,0.3685612,2,283.1684570,0,1,1.3809524,1,110,2,1,1,1,3.0476191,2,262.2070007,0,283.3750000,3,4,0,2,0.2311213,4,2.2380953,0.4705882,21,MYSUKBHPJBSYSG-UHFFFAOYSA-N
CCOc1c(OC)cccc1C2CC(=O)Nc3cc4OCCOc4cc23,6,0,-0.4928582,0.4928582,1,355.1419678,0,2,1.1538461,0,136,4,2,0,1,2.6538463,2,334.2219849,0,355.3900146,5,6,0,2,0.2248396,4,1.9230769,0.3500000,26,HFLRNLKKFQRTCE-UHFFFAOYSA-N
CC1(C)CC(=O)C2=C(C1)OC(=C(C#N)C23C(=O)N(CN4CCOCC4)c5ccccc35)N,8,0,-0.4443527,0.4443527,2,434.1954041,0,3,1.1562500,0,166,2,1,1,1,2.5937500,1,408.2879944,1,434.4960022,7,8,1,4,0.2485639,5,1.8750000,0.4583333,32,WNDDWIBUWGMRQW-UHFFFAOYSA-N
Cc1ccc2nccc(O)c2c1,2,0,-0.5071921,0.5071921,1,159.0684204,0,0,1.2500000,1,60,0,1,0,1,2.9166667,2,150.1159973,0,159.1880035,2,2,0,0,0.1260159,2,2.0833333,0.1000000,12,PJEUKNUOCWNERE-UHFFFAOYSA-N
CCOc1ccc(cc1)N(CC(=O)NCC2CCCO2)S(=O)(=O)c3ccc(C)cc3,7,0,-0.4938874,0.4938874,1,432.1719055,0,1,1.1666666,0,162,9,2,0,1,2.4666667,2,404.3179932,1,432.5419922,5,8,1,1,0.2642911,3,1.8666667,0.4090909,30,BKSDJDWQPFSAFR-UHFFFAOYSA-N
COc1ccc(cc1)S(=O)(=O)NC2CC3CCC2C3,4,0,-0.4967671,0.4967671,1,281.1085510,2,0,1.1578947,0,104,4,1,2,1,2.4210527,1,262.2250061,2,281.3770142,3,5,0,2,0.2403278,3,1.8947369,0.5714286,19,FCKQLXSXRQEBJJ-UHFFFAOYSA-N
Cc1ccc(CCNC(=O)CNC(=O)c2cccs2)cc1,4,0,-0.3542358,0.3542358,2,302.1088867,0,0,1.0952381,1,110,6,1,0,2,2.5238094,2,284.2550049,0,302.3989868,3,5,0,0,0.2612793,2,1.8571428,0.2500000,21,ISDAWRSDBIKNQC-UHFFFAOYSA-N
CCC1CCCCN1C(=S)NC(=O)c2ccc(cc2)[N+](=O)[O-],6,0,-0.3459802,0.3459802,1,321.1147156,0,1,1.4090909,0,118,3,1,0,1,2.6818182,1,302.2500000,1,321.4020081,4,7,1,1,0.2689715,2,2.0909090,0.4666667,22,FYIZGUYXUWGGRN-UHFFFAOYSA-N
CC(C)C[C@H](NC(=O)c1[nH]cnc1C(=O)N2CCN(CC2)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,11,0,-0.4584378,0.4584378,2,493.2900391,0,1,0.9714286,1,196,6,0,0,2,2.0285714,1,454.2929993,1,493.6050110,7,11,1,1,0.4099037,2,1.5142857,0.7083333,35,XWYWQAJBGHLUCQ-INIZCTEOSA-N
Oc1nc(Cc2ccccc2)nc3c1oc4ccccc34,4,0,-0.4905265,0.4905265,1,276.0898743,0,0,0.9047619,2,102,2,2,0,1,2.5238094,4,264.1990051,0,276.2950134,4,4,0,0,0.2588429,4,1.6666666,0.0588235,21,JMQVNCVXXWGYTA-UHFFFAOYSA-N
OC(=O)C\C(=C/c1cc(Cl)c2OCOc2c1)\c3nc4ccccc4s3,5,0,-0.4809848,0.4809848,1,373.0175476,0,1,1.3200001,1,126,4,2,0,1,2.9600000,3,361.7210083,0,373.8169861,5,7,0,1,0.3074298,4,2.1600001,0.1111111,25,CXEYVDYRTNUZDG-VZUCSPMQSA-N
CCn1c(O)c(N=Nc2ccc3ccccc3n2)c4ccccc14,5,0,-0.4928413,0.4928413,1,316.1324158,0,0,0.9583333,2,118,3,2,0,1,2.6250000,4,300.2359924,0,316.3640137,5,5,0,0,0.2202552,4,1.7500000,0.1052632,24,XGWKBJCMGQNSHV-UHFFFAOYSA-N
Cc1onc(c1C(=O)NCCN2CCNC2=O)c3c(F)cccc3Cl,7,0,-0.3602102,0.3602102,2,366.0895081,0,1,1.5200000,1,132,5,1,0,2,3.0000000,2,350.6520081,1,366.7799988,4,9,1,1,0.3170813,3,2.3199999,0.3125000,25,HMUCYNXPXAINOG-UHFFFAOYSA-N
Clc1ccc(cc1Cl)c2cn3cccnc3n2,3,0,-0.2905240,0.2905240,0,263.0017090,0,0,1.1176471,2,84,1,1,0,0,2.7647059,3,257.0589905,0,264.1149902,3,5,0,0,0.2337629,3,2.0000000,0.0000000,17,WOBQGTFLIRGWOE-UHFFFAOYSA-N
Cc1ccc(NC(=O)c2cc3C(=O)Oc4ccccc4c3s2)nc1,5,0,-0.4222020,0.4222020,1,336.0568542,0,0,1.1666666,3,118,2,1,0,1,2.7916667,4,324.2760010,0,336.3720093,5,6,0,0,0.3445739,4,2.0000000,0.0555556,24,HZGZIPJFELVIHS-UHFFFAOYSA-N
CCCOC(=O)CCN1C(=S)Oc2ccccc12,4,0,-0.4656370,0.4656370,0,265.0772705,0,0,1.4444444,1,96,5,1,0,0,3.0000000,2,250.2140045,0,265.3340149,5,5,0,0,0.3070974,2,2.2222223,0.3846154,18,DQAXGYWHLVZDSQ-UHFFFAOYSA-N
S=C(Nc1ccc2OCCOc2c1)Nc3ccc4OCOc4c3,6,0,-0.4861449,0.4861449,2,330.0674133,0,2,0.7391304,0,118,2,2,0,2,1.9565217,2,316.2529907,0,330.3649902,5,7,0,2,0.2308021,4,1.2608696,0.1875000,23,HPIYQYYPCDEZBX-UHFFFAOYSA-N
Cc1oc(nc1C[S+]([O-])CC(=O)NCc2ccc3OCOc3c2)c4ccccc4F,7,0,-0.6156433,0.6156433,1,430.0998840,0,1,1.2333333,1,156,7,2,0,1,2.8666666,3,411.3049927,0,430.4570007,6,9,0,1,0.2697032,4,2.0333333,0.2380952,30,XHYFSGABAWEPAH-UHFFFAOYSA-N
Clc1ccc(NC(=O)NNC(=O)CSc2nc3ccccc3s2)cc1Cl,6,0,-0.3065265,0.3374263,3,425.9778748,0,0,1.0769231,1,134,4,2,0,3,2.6538463,3,415.2420044,0,427.3380127,5,10,0,0,0.3374263,3,1.8846154,0.0625000,26,YBFWHVRSKUASNH-UHFFFAOYSA-N
Clc1ccc(cc1)S(=O)(=O)Oc2ccc3C(=O)\C(=C\c4cccnc4)\Oc3c2,6,0,-0.4522817,0.4522817,0,413.0124817,0,1,1.0714285,1,140,4,2,0,0,2.5714285,3,401.7420044,0,413.8380127,6,8,0,1,0.3387145,4,1.8571428,0.0000000,28,HSGPXIOMNOQHKC-GRSHGNNSSA-N
Cl.CCOc1ccc(OCC)c(NC(=O)CN2CCN(CC2)c3cc(C)ccc3C)c1,6,0,-0.4938044,0.4938044,1,447.2288818,0,1,0.9677419,0,170,8,2,0,1,2.3548386,2,413.7349854,1,448.0069885,5,7,1,1,0.2381570,3,1.6774193,0.4583333,31,XROIRWSRCVXIJY-UHFFFAOYSA-N
Cl.CCOc1ccc(OCC)c(NC(=O)CN2CCN(CC)CC2)c1,6,0,-0.4938044,0.4938044,1,371.1975708,0,1,1.0400000,0,142,8,1,0,1,2.2800000,1,341.6690063,1,371.9089966,5,7,1,1,0.2381564,2,1.6799999,0.6111111,25,YWZALODXYSZECP-UHFFFAOYSA-N
CCn1c(SCC(=O)Nc2cc(OC)c(OC)c(OC)c2)nnc1c3cccs3,8,0,-0.4926336,0.4926336,1,434.1082458,0,0,1.1724138,2,154,9,1,0,1,2.4482758,3,412.3670044,0,434.5429993,9,10,0,0,0.2343559,3,1.8965517,0.3157895,29,IMAYFVPGQSAKRT-UHFFFAOYSA-N
O=C(N1CCCCC(Sc2nnc3ccccn23)C1=O)c4ccccc4,6,0,-0.2775339,0.2775339,0,366.1150513,0,1,1.0384616,2,132,3,1,0,0,2.6923077,3,348.3020020,1,366.4460144,6,7,1,1,0.2599838,4,1.8461539,0.2631579,26,JMJCHRSOBZHAHJ-UHFFFAOYSA-N
Cc1ccc(cc1)C(=O)N2CCSC2=S,2,0,-0.2927927,0.2927927,0,237.0282135,0,1,1.4000000,0,78,1,1,0,0,2.5999999,1,226.2610016,1,237.3489990,3,4,1,1,0.2588232,2,2.0666666,0.2727273,15,KXWQVHWLUHGXAV-UHFFFAOYSA-N
CC(Oc1ccc2C(=CC(=O)Oc2c1)c3ccccc3)C(=O)NCCN4CCOCC4,7,0,-0.4807665,0.4807665,1,422.1841736,0,1,1.1290323,1,162,7,2,0,1,2.6774194,3,396.2730103,1,422.4809875,6,7,1,1,0.3363241,4,1.9032258,0.3333333,31,RUNJEDIDWGMGLU-UHFFFAOYSA-N
CCCC(C)NC(=O)c1sc2N=C3CCCN3C(=O)c2c1C,5,0,-0.3488799,0.3488799,1,319.1354370,0,1,1.5000000,2,118,4,0,0,1,3.0000000,2,298.2619934,0,319.4299927,5,6,0,1,0.2620615,3,2.2727273,0.5625000,22,MOGZYUIZHSEBHQ-UHFFFAOYSA-N
Oc1ccccc1N=C(S)NC(NC(=O)c2occc2)C(Cl)(Cl)Cl,6,0,-0.5056885,0.5056885,3,406.9664917,0,0,1.2083334,1,128,4,1,0,4,2.5000000,2,396.5979919,0,408.6940002,4,10,0,0,0.2881867,2,1.9166666,0.1428571,24,SAWAEFODFFUBQX-UHFFFAOYSA-N
