smiles,is_active,is_active_true
Cc1cccc(c1)C(=O)NCc2nnc(n2c3ccccc3OC)SCC(=O)OC,0.0,0.0
CSc1nc(c2cnn(c2n1)CC(c3ccc(cc3)F)Cl)NCc4ccccc4F,,1.0
COc1ccc(cc1OC)CCN2CC(=C3c4cc(c(cc4CCN3C2)OC)OC)C#N,0.0,0.0
Cc1cccc(c1)C(=O)N2CCCC(C2)c3nc(no3)c4ccc(o4)C,0.0,0.0
c1cc(ccc1n2c3c(cn2)c(=O)[nH]c(n3)SCC(=O)N4CCCCC4)F,0.0,0.0
Cc1c(nc(o1)c2cccc(c2)OC)CS(=O)(=O)CC(=O)Nc3ccccc3Cl,,0.0
COc1ccc(cc1OC)C2=C(C3CCC(C2)N3C(=O)N4CCC(CC4)O)C(=O)OC,0.0,0.0
CCCNc1c2cnn(c2nc(n1)N(C)C)CC(c3ccccc3)Cl,,1.0
Cc1ccc(c(c1)c2c3ccccc3c(nn2)OCC(=O)Nc4cc(on4)C)C,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C(=O)N,1.0,1.0
CC(=NNC(=O)Cc1ccccc1)CC(=O)Nc2ccc3c(c2)OCCO3,,0.0
CCc1nnc(s1)NC(=O)c2c(cnc(n2)S(=O)(=O)Cc3ccc(cc3)C)Cl,0.0,0.0
c1ccc(cc1)CCNC(=O)C2CCCN2C(=O)NCc3ccccc3,0.0,0.0
COc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=S)NC3CCCCC3,,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(ccc4C#N)O,1.0,1.0
Cc1ccc(cc1)Cn2cc(c3c2cccc3)C=NNc4ccc(cn4)[N+](=O)[O-],0.0,0.0
Cc1cc(c(cc1NC(=O)CN2C(=O)CN(C2=O)C)OC)[N+](=O)[O-],,0.0
Cn1c(c(c(=O)n1c2ccccc2)Br)CSC(=NN=Cc3ccccc3)N,0.0,0.0
CCc1[nH]n2c(=O)c(c(nc2n1)C)NS(=O)(=O)c3ccc(c(c3)C)C,0.0,0.0
COC(=O)c1ccc2c(c1)[nH]c(=S)n(c2=O)CCN3CCOCC3,0.0,0.0
CC1CN(CC(O1)C)C(=O)c2c(n3cc(ccc3n2)Cl)CN4CCc5c(ccs5)C4,0.0,0.0
COC(=O)c1ccc(c(c1)NC(=O)CSCC(=O)O)C(=O)OC,0.0,0.0
CC(c1ccc(cc1)S(=O)(=O)N)NC(=O)c2ccc3ccccc3n2,0.0,0.0
COc1ccc(cc1)N(CC(=O)NN=C2CCCC2)S(=O)(=O)c3ccccc3,,0.0
c1ccc(cc1)c2c(nc([nH]2)c3ccc(cc3)C(=O)O)c4ccccc4,0.0,0.0
c1cc(cnc1)COC2CCCN(C2)Cc3nc(no3)c4cccs4,,0.0
CC1CCN(CC1)C(=O)CSc2nc3ccccc3c(=O)n2CCOC,,0.0
CN1c2ccccc2C3(C1=O)c4c(c(=O)cc(o4)CO)OC(=C3C#N)N,0.0,0.0
Cc1ccc(cc1)C(=O)C2=C(Nc3nnnn3C2c4ccccc4)C(=O)OC,0.0,0.0
Cc1csc(n1)NC(=O)CSc2nnc3n2c(nc4c3cccc4)C(C)(C)C,0.0,0.0
CCCC(CNC(CNC)C(C)O)NCCc1ccc(cc1)OC,0.0,0.0
CCc1c(n2cccc(c2n1)OCCn3cccc3)N(Cc4ccccc4)C=O,,0.0
c1ccc(c(c1)NC(=O)c2ccc3c(c2)sc(n3)N4C(=O)CCC4=O)F,0.0,0.0
CC1(Cc2c(cc3c4c(c(ncn4)NCc5ccccc5)oc3n2)CO1)C,0.0,0.0
Cc1cc(c2ccccc2n1)C(=O)Nc3ccc4c(c3)sc(n4)C,,0.0
Cn1c2c(c(=O)n(c1=O)C)n(c(n2)NCCCN3CCOCC3)Cc4cccc(c4)Cl,0.0,0.0
Cc1ccc(cc1)C(Cn2c3c(cn2)c(ncn3)Nc4ccccc4)Cl,1.0,1.0
COc1cc(ccc1O)C=NNC(=O)c2ccc3c(c2)OCO3,0.0,0.0
CC(C)(C)CC(C)(C)Nc1c(nc2n1ccnc2)c3ccc(c(c3)O)OC,0.0,0.0
Cc1cc(c(c(c1)C)NC(=O)c2ccccc2C(=O)c3ccccc3)C,0.0,0.0
COc1ccc(cc1OC)CN2C3CS(=O)(=O)CC3SC2=NC(=O)C4CC4,0.0,0.0
Cn1c2c(c(=O)n(c1=O)CCCO)n3c(n2)N(CCC3)Cc4ccccc4,0.0,0.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)c4cnccc4C)NC(=O)C5CC5)F,1.0,1.0
Cc1cc(c(n1CCOC)C)C(=O)COC(=O)CNC(=O)c2ccccc2,0.0,0.0
c1cc(ccc1C=NNC(=O)c2ccc3c(c2)[nH]cn3)[N+](=O)[O-],0.0,0.0
CN(C)c1ccnc(c1C#N)n2cccc2C=NOCc3cccc(c3)F,0.0,0.0
c1ccnc(c1)CNc2c3cnn(c3ncn2)CC(c4ccc(cc4)Cl)Cl,1.0,1.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(ccc4C#N)F,1.0,1.0
Cc1ccnc(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C,,1.0
CCCc1ccc(cc1)OCC(=O)Nc2cc(ccc2O)S(=O)(=O)CC,0.0,0.0
CCC1(C2C(C(N1)CN(C)C(=O)COc3ccccc3)C(=O)N(C2=O)C)C(=O)OC,0.0,0.0
c1c(cc(c(c1[N+](=O)[O-])Sc2nc([nH]n2)N)[N+](=O)[O-])C(F)(F)F,,0.0
Cc1ccc(c(c1)C)OCC(CN2CCN(CC2)c3ccc(cc3)OC)O,0.0,0.0
Cc1cn(c(=O)[nH]c1=O)C2CC(C(O2)CNC(=O)C(C)NC)O,0.0,0.0
Cc1c(c2ccccc2[nH]1)CCN(Cc3cccnc3)C(=S)NC,0.0,0.0
CCCNc1c2cnn(c2nc(n1)SCCC)CC(c3ccccc3)Cl,1.0,1.0
CCOc1ccccc1NC(=O)COC(=O)c2cc[n+](cc2)[O-],0.0,0.0
c1ccc2c(c1)C(=O)N(C2=O)NC(=O)c3ccc4c(c3)C(=O)N(C4=O)CC5CCCO5,,0.0
CC(=CCN1CCN(CC1CCO)Cc2cccc3c2nccn3)C,0.0,0.0
COc1ccc(cc1NC(=O)c2cccc(c2)n3cnnn3)Cl,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)c4ccc(cc4)OC)F,,1.0
CC1(CCN1C(=O)CCc2ccccc2)C(=O)NS(=O)(=O)Cc3cccc(c3)Cl,,0.0
CN(C)CCNc1c(nc(o1)C=Cc2ccc(c(c2)OC)OC)C#N,0.0,0.0
Cc1cccc(n1)C2c3c(c4ccccc4[nH]3)CCN2C(=O)c5cc(nc(n5)N)C(C)C,0.0,0.0
CN1C(C(c2ccccc2C1=O)C(=O)N3CCCCC3)c4ccc(cc4)OC,0.0,0.0
Cc1ccc(cc1)n2c(nnn2)SCC(=O)c3c(n(c(=O)n(c3=O)C)CC(C)C)N,0.0,0.0
Cc1cc(ccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl,,1.0
CC(C)(C)OC(=O)NC(Cc1c[nH]c2c1cccc2)c3nnc(o3)SC,,0.0
c1cc(sc1)C(=O)NCC(=O)N(CC(=O)NC2CCCC2)c3ccc(cc3)F,0.0,0.0
CCNC(=O)Nc1cc2ccc(cc2cn1)c3cc(ccc3C)F,1.0,1.0
Cc1cn(c(=O)[nH]c1=O)C2CC(C(O2)CNCc3cccn3c4nccs4)O,0.0,0.0
CN(C)CCNc1ccc2c(c1)oc3ccc(cc3c2=O)OC,,0.0
Cc1ccc(cc1)c2nc(on2)CCC(=O)NC3CCCc4c3cccc4,0.0,0.0
Cc1cccc(c1C)N2CCN(CC2)C(=O)c3ccccc3NC(=O)C,0.0,0.0
COc1ccc(cc1)C2=NCC(S2)CSc3nnc(o3)c4ccc5c(c4)OCO5,0.0,0.0
c1cc(cc(c1)OC(C(F)F)(F)F)C(=O)NN=Cc2ccoc2,0.0,0.0
CSc1nc(c2cnn(c2n1)CC(c3ccc(cc3)F)Cl)NCc4ccc(cc4)F,1.0,1.0
CC1=NN(C(=O)C1=Cc2c([nH]c(=S)[nH]c2=O)O)c3ccccc3,0.0,0.0
c1ccc(cc1)CC(=O)NCC(=O)N2CCN(CC2)c3ccc(cc3)F,,0.0
CC(c1ccc(cc1)F)NC(=O)CN(C)CC(=O)Nc2ccc(cc2)Cl,0.0,0.0
Cn1c2c(c(=O)[nH]c1=O)n(c(n2)N3CCCCCC3)CCSc4nc5ccccc5o4,0.0,0.0
Cc1ccc2cc(c(=O)[nH]c2c1)CN(c3ccccc3)C(=O)c4ccco4,,0.0
Cc1ccc(cc1)S(=O)(=O)Nc2c(n[nH]n2)C(=O)NC3CCCCC3,0.0,0.0
c1ccc(cc1)n2c3c(cn2)c(=O)[nH]c(n3)C=Cc4ccc(cc4)OC(F)F,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C(F)(F)F,1.0,1.0
c1ccc(cc1)CSc2nnc(s2)NC(=O)c3ccccc3Cl,,1.0
CCOC(=O)c1ccc(o1)COC(=O)c2cc(=O)[nH]c3c2cccc3,0.0,0.0
CCn1c2ccccc2c(c1O)N=NC(=O)CNc3cccc(c3)C,0.0,0.0
c1cc(cc(c1)OC(F)F)C(=O)OCC(=O)NCC2CCCO2,0.0,0.0
CCOc1ccc(cc1)NC(=O)C2CC(=O)NC(=N2)N3CCc4c3cccc4,0.0,0.0
CCC(CC)C(=O)Nc1nnc(s1)S(=O)(=O)N2c3ccccc3CC2C,0.0,0.0
CC1CCC2(CC1)C(=C(C(=O)O2)C)C(=O)NCc3ccc4c(c3)OCO4,,0.0
c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3cccc(c3)F)Cl,1.0,1.0
CN1C(C(=C(c2ccccc2)O)C(=O)C1=O)c3ccc(c(c3)OC)OC,,0.0
COc1c2ccccc2c(nn1)c3ccc(c(c3)N)N4CCCCC4,0.0,0.0
Cc1c(sc(c1C#N)NC(=O)CSc2nc(n(n2)CC(=O)c3ccccc3)N)C,0.0,0.0
Cc1cc(c(c(=O)[nH]1)[N+](=O)[O-])OC(=O)c2cc(ccc2Cl)[N+](=O)[O-],0.0,0.0
COC(=O)c1ccc(o1)CSc2nnc(n2c3ccccc3)c4ccc5c(c4)OCO5,0.0,0.0
CC1=C(C(NC(=O)N1)c2cccc(c2)OC)C(=O)Nc3cc(ccc3OC)OC,,0.0
CC1(CCN1C(=O)c2cccc(c2)F)C(=O)NS(=O)(=O)c3cccc(c3)F,,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)N4CCC(CC4)O,1.0,1.0
CCOC(=O)Cn1c2ccc(cc2oc1=O)S(=O)(=O)Nc3c(cc(cc3C)C)C,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)c4ccc(cc4)F)F,1.0,1.0
CCCn1c2cc(c(cc2nc1C(C)Nc3nc(cs3)c4ccc(cc4)C)Cl)Cl,0.0,0.0
CCCSc1nc(c2cnn(c2n1)CC(c3ccccc3)Cl)NCc4ccccc4,1.0,1.0
CCN1C(=O)C(=Cc2ccc(o2)Sc3ccc(cc3)C)NC1=O,0.0,0.0
CC(C)CC(C(=O)OC)N1CCC(=O)c2ccccc2S1(=O)=O,,0.0
c1cc(cc(c1)Cl)CNC(=O)CCn2c3c(cccn3)n4cccc4c2=O,0.0,0.0
Cc1c(cncc1N)c2ccc3cc(ncc3c2)NC(=O)C4CC4,1.0,1.0
Cc1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)C,,1.0
CCC(=O)Nc1cc2ccc(cc2cn1)c3cc(ccc3C)F,1.0,1.0
c1cc(ccc1Cc2nnc(o2)C(=O)NC3CCCCCC3)Cl,,0.0
c1cc2c(cc1CNC(=O)C3CCC(=O)N3C4CCCCC4)OCO2,0.0,0.0
COc1ccccc1CNC(=O)COC(=O)C=Cc2ccc(c(c2)OC)OC(F)F,,0.0
CC(=O)Nc1ccc(cc1)NC(=O)CSc2nccn2Cc3ccco3,0.0,0.0
COc1ccc(c(c1)C=C2C(=O)NC(=NNC(=O)c3ccc4ccccc4c3)S2)OC,0.0,0.0
COC(=O)C1CN(N(C12c3ccccc3-c4c2cccc4)c5ccc(cc5)Cl)C#N,0.0,0.0
Cc1cc(c(c(c1)C)NC(=O)COC(=O)c2ccc(s2)[N+](=O)[O-])C,,0.0
CC1CC(N1c2ccc3cc(ncc3c2)NC(=O)C4CC4F)C,1.0,1.0
c1cc(sc1)S(=O)(=O)N2CCN(CC2)CC(=O)NCC3CCCCC3,,0.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)c4cccnc4)NC(=O)C5CC5)F,1.0,1.0
Cc1c(c2ccccc2[nH]1)C(=O)C(=O)NCCc3ccc(cc3)OC,0.0,0.0
CCCCCC(=O)N1CC(C(CC1c2ccc(cc2)C)n3cc(nn3)C4CC4)O,0.0,0.0
COc1cc(ccc1OC(=O)c2ccc(cc2)F)C=NNc3ccc(c(c3)C(=O)O)Cl,,0.0
Cc1cccc(c1[N+](=O)[O-])C(=O)OCC(=O)NC(Cc2ccccc2)C(=O)C,0.0,0.0
Cc1cc2cc(c(nc2cc1C)Cl)CN(CCOC)C(=O)Nc3ccccc3,0.0,0.0
CCOc1c(cccn1)C(=O)OCC(=O)NCCCc2ccccc2,,0.0
Cc1cc(c(c(=O)n1CC(=O)Nc2ccc(cc2Cl)Cl)C#N)COC,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)NCCOC)F,1.0,1.0
CC(=O)NC(CC(=O)Nc1cccc(c1)S(=O)(=O)N2CCOCC2)c3ccccc3,0.0,0.0
Cc1ccc(cc1C)S(=O)(=O)NN=C(C)c2c[nH]c3c2cccc3,,0.0
c1cc(ccc1CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl)[N+](=O)[O-],,1.0
Cc1cc(cc(c1)NC(=S)N2CCN(CC2)c3cccc(c3)OC)C,0.0,0.0
Cc1cccc(c1C)N2CC(CC2=O)c3nc4ccccc4n3C,0.0,0.0
Cc1cc(c2c(c1)c(nc(n2)Nc3[nH]c(=O)cc(n3)c4ccccc4)C)C,0.0,0.0
CC(C)(C)C(=O)N1Cc2cc(ccc2-n3c(cnn3)C1)c4cccc(c4)F,,0.0
Cc1ccc(cc1)C(c2nnnn2CC3CCCO3)N4CCN(CC4)Cc5ccccc5,0.0,0.0
c1ccc(cc1)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4,1.0,1.0
Cc1ccc(cc1)S(=O)(=O)N2CC(=CCC2c3cccc(c3)OC)C(=O)O,0.0,0.0
CCOC(=O)C1(C(=C(c2ccccc2N1C(=O)OC)c3ccc(cc3)OC)C(=O)OC)C,0.0,0.0
CCOC(=O)c1c(nc(s1)NC(=O)CN2CCN(CC2)c3ccc(cc3)OC)C,0.0,0.0
Cc1cccc2c1nc(c(c2)C#N)NCCNS(=O)(=O)c3ccc4c(c3)OCCO4,0.0,0.0
CCc1cccc(c1)NC(=O)CN(c2ccc(cc2)C)S(=O)(=O)c3c(noc3C)C,0.0,0.0
Cc1ccc(cc1NC(=O)C=Cc2cccs2)S(=O)(=O)N(C)C,0.0,0.0
c1ccc(cc1)C=NNC(=O)CCCC(=O)Nc2ccc(cc2)Br,0.0,0.0
COc1ccc(cc1)Cc2nc3ccc(cc3o2)C(=O)N4CCCN(CC4)C=O,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C(=O)NC5CC(C5)(F)F,1.0,1.0
Cn1ccnc1SCC(=C(C#N)c2nc(cs2)c3ccc(c(c3)OC)OC)O,0.0,0.0
c1ccc(cc1)CS(=O)(=O)N2CCC(CC2)C(=O)Nc3ccc4c(c3)OCCO4,,0.0
CN(C)C(CNC(=O)c1cccc(c1)S(=O)(=O)NCc2ccccc2)c3ccccc3,,0.0
Cc1ccc(cc1S(=O)(=O)N2CCCCCC2)NC(=S)Nc3ccc(cc3)C(C)C,,0.0
Cc1ccc(cc1)S(=O)(=O)NN2C(Nc3ccccc3C2=O)c4ccccn4,0.0,0.0
CC(=NNC(=O)CNC(=O)CCc1ccccc1)c2ccc(cc2)Cl,0.0,0.0
c1ccc2c(c1)c(cc(n2)c3ccncc3)C(=O)NCCc4ccc(cc4)Cl,0.0,0.0
CC=C(C)C(=O)OC1CC(=CC(=O)C=C(C(C2C1C(=C)C(=O)O2)O)C)C,0.0,0.0
CCC(C(=O)NCCCN1CCCCCC1)n2c(=O)c3c4ccccc4sc3c(n2)C,0.0,0.0
CCOc1cc(ccc1OCc2ccc(cc2)Cl)C=NNC(=O)CN3CCCCC3,,0.0
c1cc(c(cc1F)Cl)OCc2cc(no2)C(=O)NCCN3CCCC(C3)O,0.0,0.0
Cc1nnn(n1)C23CC4CC(C2)CC(C4)(C3)C(=O)Nc5cc(c(cc5OC)Cl)OC,0.0,0.0
c1ccc(cc1)n2c(nnn2)SCC=CCSc3nnnn3c4ccccc4,0.0,0.0
Cc1cc[n+](cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)[O-],1.0,1.0
COCCn1c(nnc1SCC(=O)NC2CC2)Cc3ccccc3,,0.0
Cc1ccc(cc1)OCC(=O)NNC(=O)CCC(=O)Nc2ccc(cc2C)C,,0.0
c1ccc(c(c1)c2ccc3cc(ncc3n2)NC(=O)C4CC4)Cl,1.0,1.0
COCCN(Cc1ccccc1)C(=O)c2cc(ccc2OC)S(=O)(=O)N3CCCCCC3,0.0,0.0
CS(=O)(=O)N1CCc2c1ccc(c2)C(=O)Nc3cccc(c3)[N+](=O)[O-],0.0,0.0
c1ccc(cc1)C(CC(=O)NCCCN2CCOCC2)c3cc(ccc3O)Cl,,0.0
c1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl,,1.0
CN1CCN(CC1)c2c(c(=O)n3ccccc3n2)C=C(C#N)C(=O)NCCOC,,0.0
CC(CCN1CCc2cc(c(cc2C1)OC)OC)c3ccc(cc3)Cl,0.0,0.0
CCCCC1(OC(=O)C(=Cc2ccc(cc2)N(C)C)C(=O)O1)C,,0.0
Cc1ccc(c(c1)C)NC(=O)CCCN2c3c(cccn3)OC(C2=O)c4ccccc4,0.0,0.0
CCSc1nc(c2cnn(c2n1)CC(c3ccccc3)Cl)NCCc4ccccc4,1.0,1.0
CCOC(=O)c1cnc(nc1NCc2ccccc2)n3c(cc(n3)C)C,,0.0
Cc1ccc(c(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4)F)C(=O)NC5COC5,1.0,1.0
CC(=O)c1ccc(cc1)OCC(=O)Nc2ccccc2N3CCCC3,0.0,0.0
Cc1ccnc(c1)NS(=O)(=O)c2ccc(cc2)Oc3ccccc3,0.0,0.0
c1cc(ccc1NC(=O)CSc2[nH]c(=O)c3c(n2)CCCC3)S(=O)(=O)N,0.0,0.0
CCOC(=O)C1=C(N(C(=O)NC1c2ccc(cc2)[N+](=O)[O-])CCCC(=O)O)C,0.0,0.0
c1ccc(c(c1)C(F)(F)F)NS(=O)(=O)c2ccc(s2)c3ccccn3,0.0,0.0
Cc1c(cc(cc1F)NC(=O)C2CCC2)c3ccc4cc(ncc4c3)NC(=O)C5CC5,1.0,1.0
CCc1c2cc(ncc2cc(n1)c3ccccc3Cl)NC(=O)C4CC4,1.0,1.0
Cc1cc(c(c(c1)C)OCC(=O)Nc2ccccc2N3CCCCC3)C,0.0,0.0
CC1C(=O)N(CCN1C(=O)CCc2nnc(o2)Cc3c[nH]c4c3cccc4)CC(C)C,0.0,0.0
Cc1c(c(ns1)SCC(=O)NN=C(COc2ccc(cc2)F)N)C#N,0.0,0.0
COc1c2cc(ncc2cc(n1)c3ccccc3Cl)NC(=O)C4CC4,1.0,1.0
Cc1ccc(cc1)NC(=O)CN(C)CC(=O)N(C)Cc2ccccc2,0.0,0.0
CCOc1cc(ccc1OC(=O)c2ccccc2)C(=S)N3CCOCC3,0.0,0.0
c1cc(c(cc1C(=O)OCC(=O)Nc2ccc3c(c2)OCO3)[N+](=O)[O-])N4CCOCC4,,0.0
CCCCCc1nnc(s1)NC(=O)NS(=O)(=O)c2ccc(cc2)C,0.0,0.0
Cc1c(sc(n1)N(CC=C)C(=O)CSC2=NC(=O)CN2C(=O)C)c3ccccc3,,0.0
CC(=O)c1cccc(c1)N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCCC4,,0.0
CCN(CC)c1ccc(cc1)C=NNC(=S)NCc2ccc(cc2)OC,0.0,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(cnc4)F,1.0,1.0
COc1ccc(cc1OC)n2c(=O)c3ccccc3nc2SCc4ccc(o4)C(=O)OC,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CCCC4)F,1.0,1.0
CC(C)CC(C(=O)NC(C)(C)C)N(Cc1cccs1)C(=O)c2c(c(ns2)C(=O)N)N,0.0,0.0
CCc1nc2ccccc2c(n1)SCC(=O)NNC(=O)c3ccc(cc3)C,0.0,0.0
Cn1c2c(c(=O)n(c1=O)C)n(c(n2)CN3CCc4ccccc4C3)Cc5ccccc5,0.0,0.0
CCN1CCN(CC1)Cc2ccc(cc2)NC(=O)CC3C(=O)Nc4cc(ccc4O3)C,,0.0
CCNC(=O)CC1C(=O)N(C(=S)N1CCc2ccncc2)c3ccc(cc3)F,0.0,0.0
CCCN1CCC(CC1)NC(=O)CCc2nnc(o2)Cc3cc(ccc3OC)OC,0.0,0.0
COCCN(CCOC)C(=O)c1ccc(cc1)NS(=O)(=O)c2ccc3c(c2)OCCO3,0.0,0.0
CCCCN(CC)CCCNC(=S)Nc1ccc2c(c1)c(cc(n2)N3CCN(CC3)C)C,0.0,0.0
CCOC(=O)c1c(c2cc(ccc2[nH]1)OC)NC(=O)CCN3CCc4ccccc4C3,0.0,0.0
c1ccc(cc1)CCCNC(=O)COC(=O)c2ccc(cc2)F,0.0,0.0
c1ccc(c(c1)NC(=S)NC(=O)c2cccs2)N3CCOCC3,,0.0
CCC(CC)c1nnc(s1)NC(=O)COc2ccc3c(c2)OCO3,0.0,0.0
CC(C)(C)c1ccc(cc1)C(=O)NCCCNC(=O)c2ccco2,0.0,0.0
Cn1c2ccc(cc2n(c1=O)C)C=C3C(=O)N(C(=O)N3)Cc4ccccc4,,0.0
COc1ccc(cc1OC)C2=C(C3CCC(C2)N3C(=O)NCC4CC4)C(=O)OC,0.0,0.0
Cc1ccc(cc1C(=O)OCC(=O)NC2CCS(=O)(=O)C2)S(=O)(=O)N3CCOCC3,0.0,0.0
CCOc1cc(cc(c1)OCC)C(=O)Nc2cccc(c2)C(=O)C,0.0,0.0
c1cc(cc(c1)F)NC(=O)C2CCN(CC2)C(=O)c3ccc(cc3)Br,0.0,0.0
CC1(C2(C=Cc3c4ccccc4ccc3O2)N(C(=O)O1)c5ccccc5)C,,0.0
Cc1nc(c2c(n1)n(nn2)Cc3ccccc3)NCC4CCCO4,0.0,0.0
Cc1cccc(c1C)n2c3c(cn2)C(CCC3)NC(=O)C4=CC(=O)CC(O4)(C)C,0.0,0.0
c1ccc(cc1)C(=O)Nc2cccc(c2)NC(=O)c3ccc(cc3)Br,0.0,0.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)S(=O)(=O)C)NC(=O)C4CC4)F,1.0,1.0
Cc1c2cccc(c2oc1C(=O)N(C)C(C)c3ccncn3)F,0.0,0.0
COc1ccc(cc1)CSc2nnc(s2)NC(=O)c3ccc(cc3)F,1.0,1.0
CNC(=O)c1ccccc1Sc2ccc3c(c2)n[nH]c3C=Cc4ccccn4,,1.0
COCCOC(=O)c1c2c(nc3ccccc3n2)n(c1N)Cc4ccc(cc4)OC,,0.0
Cc1c(cnc(c1F)C(C)(C)O)c2ccc3cc(ncc3c2)NC(=O)C4CC4F,1.0,1.0
c1cnc(nc1)N2CCN(CC2)S(=O)(=O)Cc3ccc(cc3)Cl,,0.0
COc1ccc(cc1)C(=O)CSc2nnc(n2c3ccccc3)c4cccs4,0.0,0.0
c1ccc(cc1)OP(=O)(C(c2ccc(cc2)Cl)O)Oc3ccccc3,0.0,0.0
CCOC(=O)C1=C(Oc2ccc3ccccc3c2C1c4cccnc4)N,0.0,0.0
COC(=O)c1c(c([nH]c1c2ccccc2)c3c4ccccc4ccn3)C(=O)OC,0.0,0.0
Cc1ccc(c(c1)CN2CCC(CC2)(CCc3ccccc3)CO)n4cccn4,0.0,0.0
c1ccc(cc1)C(=O)N2CCN(CC2)C3=CC(=O)OC34CCCCC4,0.0,0.0
CCC(=O)c1ccc(cc1)OCC(=O)NCCc2ccccn2,0.0,0.0
CCc1c(cc2cnc(cc2n1)NC(=O)C3CC3)c4ccccc4Cl,1.0,1.0
c1cc(cc(c1)Br)Nc2c3cnn(c3ncn2)CC(c4ccc(cc4)F)Cl,1.0,1.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)c4ccnn4C)NC(=O)C5CC5)F,1.0,1.0
CSc1nc2c(cnn2CC(c3ccccc3)Br)c(n1)N4CCCC4,1.0,1.0
CC1CCC(CC1)CN2CCC(CC2)CN3C(CNC(=O)C3=O)CC(C)C,,0.0
CCn1cc(c(=O)c2c1nc(cc2)C)C(=O)OCC(=O)N3C(CCCC3C)C,0.0,0.0
c1ccc(cc1)N2CCN(CC2)Cc3cc(c4cccnc4c3O)[N+](=O)[O-],,0.0
CCNC(=S)N(CCc1ccc(cc1)S(=O)(=O)N)C2CC(=O)N(C2=O)c3ccccc3,,0.0
COc1ccc(cc1)C2(CCN(CC2)Cc3nnnn3Cc4ccc(cc4)F)O,,0.0
c1cc(cc(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)CN,,1.0
CCCCNc1c2cnn(c2nc(n1)SC)CC(c3ccc(cc3)Cl)Cl,,1.0
Cc1ccccc1OCC(=O)Nc2ccc-3c(c2)Cc4c3cccc4,,0.0
CCCn1c2ccccc2n(c1=N)CC(c3ccc(cc3)C)O,0.0,0.0
COc1ccc(c(c1OC)OC)C(=O)c2ccc(cc2)[N+](=O)[O-],0.0,0.0
CCC(C)NC(=S)N1CCN(CC1)Cc2ccc3c(c2)OCO3,0.0,0.0
CCN(CC)CCOC(=O)c1ccc(cc1)NC(=O)CNC(=O)c2ccccc2,,0.0
CC1CCC(CC1)C(=O)NC(CCSC)C(=O)Nc2ccc(cc2)NC(=O)C,,0.0
CCCCN(C1CC(=O)N(C1=O)c2ccc(cc2)OCCC)C(=O)C,0.0,0.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)c4c[nH]nc4)NC(=O)C5CC5)F,,1.0
COc1ccccc1C(=O)NCCCCNC(=O)c2ccccc2OC,0.0,0.0
CCN(CC)S(=O)(=O)c1cccc(c1)C(=O)Nc2ccccc2C(=O)N3CCOCC3,0.0,0.0
COc1cccc(c1)C2C(=C(N(C3=C2C(=O)CCC3)c4[nH]ncn4)N)C#N,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C(C)(C)C)F,1.0,1.0
c1ccc(cc1)c2cc(no2)COC(=O)Nc3ccc(cc3)Cl,,0.0
c1ccc2c(c1)c(ncn2)OCC(=O)N3CCN(CC3)C(=O)c4ccco4,0.0,0.0
C1CCC(CC1)N2CCN(CC2)C(=O)CCC(=O)Nc3nnc(s3)C(F)(F)F,,0.0
CC(C)c1ccc(cc1)NC(=O)C(C)N2CCN(CC2)S(=O)(=O)c3ccc(cc3)OC,0.0,0.0
