biln,Activity
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.5950000286102296
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",2.0000000000000000
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",0.1260000020265580
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.7590000629425048
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.6269998550415040
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",8.9079999923706056
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",7.2239999771118164
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",8.2279996871948242
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.4630000591278076
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.3979997634887696
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.8670001029968264
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",6.5659999847412108
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.7389998435974120
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",5.4889998435974120
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",7.1459999084472656
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",7.7100000381469728
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.0229997634887696
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",7.1760001182556152
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",0.0560000017285348
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",4.4499998092651368
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",8.6510000228881836
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",4.5009999275207520
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.6599998474121094
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",3.7630000114440918
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",9.4390001296997072
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",0.3420000076293946
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.5209999084472656
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",2.2980000972747804
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",1.3400000333786012
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",3.5429999828338624
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",9.7899999618530272
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.8750000000000000
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",6.7300000190734864
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",5.8119997978210450
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.3670001029968262
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",3.3719999790191652
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",1.2259999513626100
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",8.4079999923706056
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.0109999179840088
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.5130000114440918
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",1.7619999647140504
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",8.4490003585815430
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.4619998931884766
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",5.3870000839233400
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",4.9210000038146972
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",8.2799997329711914
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",8.5050001144409180
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.7600002288818360
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.3880000114440918
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",2.9500000476837160
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",5.5089998245239258
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",0.4889999926090240
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",1.5000000000000000
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.4509999752044678
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",1.6560000181198120
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",0.7170000076293944
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.8029999732971190
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",1.0039999485015868
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.7460000514984132
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",5.3829998970031740
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",9.2629995346069336
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",9.3870000839233400
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",9.3520002365112304
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",4.5590000152587892
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.4609999656677246
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",6.2170000076293944
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",9.0030002593994140
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",1.5099999904632568
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.2360000610351564
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",3.9830000400543212
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.8849999904632570
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.5120000839233398
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",8.5670003890991212
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",2.1119999885559082
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",0.3019999861717224
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",7.0069999694824220
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.0339999198913574
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.1199998855590820
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",0.7910000085830688
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.2589998245239258
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",1.0609999895095824
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",9.9469995498657224
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.5489997863769532
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",5.1420001983642578
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.9960000514984130
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.3809995651245116
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",5.0970001220703124
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.1109999418258668
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",3.2780001163482666
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",2.0829999446868896
"A-C(1,3)-G-S-H-L-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.4440000057220460
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.8600001335144044
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",1.8270000219345092
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.6930000782012940
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.3880000114440918
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",9.7969999313354492
"A-C(1,3)-G-S-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",9.8599996566772460
"A-C(1,3)-G-S-H-L-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",9.9429998397827148
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.1090002059936524
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.9200000762939456
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",7.3029999732971192
"A-C(1,3)-G-S-H-L-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.0300002098083496
"A-C(1,3)-G-S-H-L-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.1669998168945312
"A-C(1,3)-G-S-H-L-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",2.6930000782012940
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.4310002326965332
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",9.3579998016357422
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.2649998664855956
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",9.1579999923706056
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.0770001411437988
"A-C(1,3)-G-S-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",7.4710001945495604
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",5.6110000610351562
"A-C(1,3)-G-S-H-A-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",3.1370000839233400
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.1900000572204590
"A-C(1,3)-G-S-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",3.6340000629425048
"A-C(1,3)-G-S-H-A-V-E-C-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",3.5399999618530272
"A-C(1,3)-G-S-H-A-V-E-C-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.5139999389648438
"A-C(1,3)-G-S-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.4820001125335692
"A-C(1,3)-G-S-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.4470000267028808
"A-C(1,3)-G-S-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",9.6999998092651368
