molregno,canonical_smiles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAliphaticCarbocycles,NOCount,NumSaturatedRings,NumAromaticCarbocycles,NHOHCount,RingCount,NumRotatableBonds,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumHeteroatoms,NumAliphaticRings,FractionCSP3,HeavyAtomCount,NumAromaticRings,NumHAcceptors,NumHDonors,Embed_X_1,Embed_Y_1
1480249,CCC1(CC)CC(CCNC(=O)c2ccccc2)OC1=O,1,1,0,4,1,1,1,2,6,0,0,4,1,0.52941,21,1,3,1,-0.681147575,-0.306890994
1480250,CCC1(CC)CC(CCOC(=O)c2ccc(Br)cc2)OC1=O,1,1,0,4,1,1,0,2,6,0,0,5,1,0.52941,22,1,4,0,-0.703680336,-0.283258408
1480251,CCC(=O)NCCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,1,1,6,0,0,4,1,0.84615,17,0,3,1,-0.675336778,-0.310679168
1480252,CCC1(CC)CC(CCOC(=O)c2ccc(OC)cc2)OC1=O,1,1,0,5,1,1,0,2,7,0,0,5,1,0.55556,23,1,5,0,-0.688661158,-0.290853024
1511840,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)[C@H](CCCCCCCCCCCCCC)[C@H](O)CCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,15,2,0,8,2,64,0,0,15,2,0.97368,91,0,15,8,-0.378168374,-0.224220753
1480253,CCC1(CC)CC(CCOC(=O)c2ccc(C)cc2)OC1=O,1,1,0,4,1,1,0,2,6,0,0,4,1,0.55556,22,1,4,0,-0.699110985,-0.277662933
1480254,CCC1(CC)CC(CCOC(=O)c2ccccc2)OC1=O,1,1,0,4,1,1,0,2,6,0,0,4,1,0.52941,21,1,4,0,-0.683464348,-0.282297611
1480255,CCC(=O)OCCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,6,0,0,4,1,0.84615,17,0,4,0,-0.674973607,-0.289582253
1480256,CCCCCCCC(=O)OCCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,11,0,0,4,1,0.88889,22,0,4,0,-0.646118104,-0.301366955
1480257,CCC1(CC)CC(COC(=O)c2ccc(Br)cc2)OC1=O,1,1,0,4,1,1,0,2,5,0,0,5,1,0.5,21,1,4,0,-0.696661294,-0.285105258
1480417,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(cc3)C(=O)NNC(=O)CO[N+](=O)[O-],0,0,0,11,0,2,3,3,9,1,0,12,0,0.30435,35,3,8,3,0.284543067,1.23078835
1480258,CCC1(CC)CC(COC(=O)c2ccc(C)cc2)OC1=O,1,1,0,4,1,1,0,2,5,0,0,4,1,0.52941,21,1,4,0,-0.691092968,-0.295286566
1480259,CCC1(CC)CC(COC(=O)c2ccc(OC)cc2)OC1=O,1,1,0,5,1,1,0,2,6,0,0,5,1,0.52941,22,1,5,0,-0.694862127,-0.287816435
1480435,COc1ccc(cc1OC)C2OC(=O)C(=C2I)O,0,1,0,5,0,1,1,2,3,0,0,6,1,0.25,18,1,5,1,0.538266242,0.22962147
1480260,CCC1(CC)CC(COC(=O)c2ccccc2)OC1=O,1,1,0,4,1,1,0,2,5,0,0,4,1,0.5,20,1,4,0,-0.690883696,-0.286395162
1480261,CCCCCCCC(=O)OCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,10,0,0,4,1,0.88235,21,0,4,0,-0.648600578,-0.304320216
1480262,CCC(=O)OCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,5,0,0,4,1,0.83333,16,0,4,0,-0.669375956,-0.298748285
1480272,Nc1nc(Cl)c2c(ncn2Cc3cccc(CCl)c3)n1,0,0,0,5,0,1,2,3,3,2,0,7,0,0.15385,20,3,5,1,1.390769124,1.174885035
1480263,CCOC(=O)N1C(CC(=O)C)N(C(=O)OCC)c2ccccc12,0,1,0,7,0,1,0,2,4,0,0,7,1,0.4375,23,1,5,0,0.439819574,0.026276609
1480273,ClCc1ccc(Cn2cnc3ncnc(Cl)c23)cc1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0,1.397462368,1.168118238
1480264,CCOC(=O)N1C(CC(=O)C)N(C(=O)OCC)c2cc(C)c(C)cc12,0,1,0,7,0,1,0,2,4,0,0,7,1,0.5,25,1,5,0,0.443222195,0.018932123
1480265,CCOC(=O)N1C(CC(=O)c2ccccc2)N(C(=O)OCC)c3ccccc13,0,1,0,7,0,2,0,3,5,0,0,7,1,0.28571,28,2,5,0,0.435863018,0.026537117
1480266,CCOC(=O)N1C(CC(=O)c2ccccc2)N(C(=O)OCC)c3cc(C)c(C)cc13,0,1,0,7,0,2,0,3,5,0,0,7,1,0.34783,30,2,5,0,0.438696593,0.026194096
1480304,COc1ccc(cc1)C2C\C(=N\OCc3ccccc3)\C(C)C(N2C)c4ccc(OC)cc4,1,1,0,5,1,3,0,4,7,0,0,5,1,0.32143,33,3,5,0,0.795140862,-1.457908273
1480274,ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0,1.399211407,1.166214108
1480267,CCOC(=O)N1C(CC(=O)c2ccc(O)cc2)N(C(=O)OCC)c3ccccc13,0,1,0,8,0,2,1,3,5,0,0,8,1,0.28571,29,2,6,1,0.442272484,0.02920836
1480268,CCOC(=O)N1C(CC(=O)c2ccc(OC)cc2)N(C(=O)OCC)c3cc(C)c(C)cc13,0,1,0,8,0,2,0,3,6,0,0,8,1,0.375,32,2,6,0,0.439826071,0.025194081
1480269,CCOC(=O)N1C(CC(=O)Cc2ccccc2)N(C(=O)OCC)c3ccccc13,0,1,0,7,0,2,0,3,6,0,0,7,1,0.31818,29,2,5,0,0.439750701,0.027048366
1480270,CCOC(=O)N1C(CC(=O)\C=C\c2ccccc2)N(C(=O)OCC)c3cc(C)c(C)cc13,0,1,0,7,0,2,0,3,6,0,0,7,1,0.32,32,2,5,0,0.439355314,0.030201422
1480271,ClCc1cccc(Cn2cnc3nc(Cl)nc(Cl)c23)c1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0,1.400611401,1.164531827
1480483,C[C@H]1O[C@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@@H](O)[C@@H](O)[C@@H]1O,1,1,0,11,1,2,7,4,3,1,0,11,1,0.28571,32,3,11,7,-0.107952237,-0.308221519
1480275,Nc1nc(Cl)c2c(ncn2Cc3ccc(CCl)cc3)n1,0,0,0,5,0,1,2,3,3,2,0,7,0,0.15385,20,3,5,1,1.403288722,1.162738919
1480276,ClCc1ccccc1Cn2cnc3c(Cl)ncnc23,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0,1.402366042,1.162911534
1480277,ClCc1ccccc1Cn2cnc3c(Cl)nc(Cl)nc23,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0,1.400804162,1.164450169
1480278,ClCc1cccc(Cn2cnc3c(Cl)ncnc23)c1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0,1.401553035,1.163730383
1480279,ClCc1cccc(Cn2cnc3c(Cl)nc(Cl)nc23)c1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0,1.403391004,1.161899686
1480280,ClCc1ccc(Cn2cnc3c(Cl)ncnc23)cc1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0,1.401831627,1.163847446
1480281,ClCc1ccc(Cn2cnc3c(Cl)nc(Cl)nc23)cc1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0,1.405548096,1.159613967
1480282,ClCc1ccccc1Cn2cnc3ncnc(Cl)c23,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0,1.407233119,1.157814145
1480283,ClCc1ccccc1Cn2cnc3nc(Cl)nc(Cl)c23,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0,1.403791189,1.161316872
1480284,Nc1nc(Cl)c2c(ncn2Cc3ccccc3CCl)n1,0,0,0,5,0,1,2,3,3,2,0,7,0,0.15385,20,3,5,1,1.406954408,1.158132315
1480285,ClCc1cccc(Cn2cnc3ncnc(Cl)c23)c1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0,1.397981644,1.167434812
1480286,Cc1ccc(cc1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,4,0,2,3,3,2,1,0,4,0,0.05882,21,3,4,2,-0.078419164,0.128902987
1480287,Nc1nc(cc(n1)c2ccccc2O)c3ccc(F)cc3,0,0,0,4,0,2,3,3,2,1,0,5,0,0,21,3,4,2,-0.0774903,0.135943934
1480288,COc1ccc(cc1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,5,0,2,3,3,3,1,0,5,0,0.05882,22,3,5,2,-0.072512917,0.129386798
1480289,Nc1nc(cc(n1)c2ccccc2O)c3ccc(Cl)cc3,0,0,0,4,0,2,3,3,2,1,0,5,0,0,21,3,4,2,-0.075062722,0.137722924
1480427,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)Cc5ccccc5)[C@@H]1CC/C/2=N\O,0,0,4,4,3,1,1,5,3,0,3,4,4,0.62963,31,1,4,1,0.88212508,-2.434909105
1480290,Cc1cccc(c1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,4,0,2,3,3,2,1,0,4,0,0.05882,21,3,4,2,-0.080831416,0.130954325
1480450,CCn1c(cc2ccccc12)C(=O)\C=C(/O)\C(=O)O,0,0,0,5,0,1,2,2,4,1,0,5,0,0.14286,19,2,4,2,0.902202427,0.335896403
1480291,COc1cccc(c1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,5,0,2,3,3,3,1,0,5,0,0.05882,22,3,5,2,-0.079149902,0.131587148
1480292,Nc1nc(cc(n1)c2ccccc2O)c3cccc(Cl)c3,0,0,0,4,0,2,3,3,2,1,0,5,0,0,21,3,4,2,-0.06559784,0.141196787
1480293,COc1ccc(cc1OC)c2cc(nc(N)n2)c3ccccc3O,0,0,0,6,0,2,3,3,4,1,0,6,0,0.11111,24,3,6,2,-0.074254528,0.132987022
1480294,Nc1nc(cc(n1)c2ccccc2O)c3occc3,0,0,0,5,0,1,3,3,2,2,0,5,0,0,19,3,5,2,-0.078858912,0.136291251
1485990,Cc1noc(n1)c2ccccn2,0,0,0,4,0,0,0,2,1,2,0,4,0,0.125,12,2,4,0,-0.15976201,-0.767054379
1480295,Nc1nc(cc(n1)c2ccccc2O)c3cccs3,0,0,0,4,0,1,3,3,2,2,0,5,0,0,19,3,5,2,-0.077224113,0.136403099
1480296,CC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccccc3)c4ccccc4,1,1,0,3,1,3,0,4,5,0,0,3,1,0.26923,29,3,3,0,0.795475841,-1.457516313
1480297,CCC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccccc3)c4ccccc4,1,1,0,3,1,3,0,4,6,0,0,3,1,0.2963,30,3,3,0,0.797136128,-1.457926869
1480298,CC(C)C1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccccc3)c4ccccc4,1,1,0,3,1,3,0,4,6,0,0,3,1,0.32143,31,3,3,0,0.795437932,-1.457725048
1485991,o1ncnc1c2cccnc2,0,0,0,4,0,0,0,2,1,2,0,4,0,0,11,2,4,0,-0.177867368,-0.80456996
1480329,CC(C)CNCC(C)(C)N1C(=O)c2ccccc2C1=O,0,1,0,4,0,1,1,2,5,0,0,4,1,0.5,20,1,3,1,0.529631913,0.919446111
1480299,CN1C(CC(=NOCc2ccccc2)CC1c3ccc(Cl)cc3)c4ccc(Cl)cc4,1,1,0,3,1,3,0,4,5,0,0,5,1,0.24,30,3,3,0,0.796018183,-1.459824562
1480300,CC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccc(Cl)cc3)c4ccc(Cl)cc4,1,1,0,3,1,3,0,4,5,0,0,5,1,0.26923,31,3,3,0,0.795571506,-1.457946897
1480301,CN1C(CC(=NOCc2ccccc2)CC1c3ccc(C)cc3)c4ccc(C)cc4,1,1,0,3,1,3,0,4,5,0,0,3,1,0.2963,30,3,3,0,0.797588706,-1.460549235
1480302,CC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccc(C)cc3)c4ccc(C)cc4,1,1,0,3,1,3,0,4,5,0,0,3,1,0.32143,31,3,3,0,0.795667291,-1.457826972
1480303,COc1ccc(cc1)C2CC(=NOCc3ccccc3)CC(N2C)c4ccc(OC)cc4,1,1,0,5,1,3,0,4,7,0,0,5,1,0.2963,32,3,5,0,0.793217003,-1.462047696
1480305,COc1ccc(cc1)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,4,0,3,1,4,4,0,0,4,1,0.17391,27,3,4,1,0.946338117,-0.868432939
1480306,Cc1cc(ccc1O)C2=NN(C(C2)c3ccc(Cl)cc3)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,4,1,0.13636,26,3,3,1,0.949879766,-0.870781898
1480307,CN(C)c1ccc(cc1)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,4,0,3,1,4,4,0,0,4,1,0.20833,28,3,4,1,0.950014293,-0.870922089
1480308,Cc1cc(ccc1O)C2=NN(C(C2)c3ccccc3)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,3,1,0.13636,25,3,3,1,0.944429398,-0.865736425
1480428,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)COc5ccccc5)[C@@H]1CC/C/2=N\O,0,0,4,5,3,1,1,5,4,0,3,5,4,0.62963,32,1,5,1,0.886128128,-2.431448698
1480309,COc1ccc(cc1OC)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,5,0,3,1,4,5,0,0,5,1,0.20833,29,3,5,1,0.947188318,-0.868052602
1480310,COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,6,0,3,1,4,6,0,0,6,1,0.24,31,3,6,1,0.945167601,-0.865932822
1480311,Cc1cc(ccc1O)C2=NN(C(C2)c3ccc(F)cc3)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,4,1,0.13636,26,3,3,1,0.948339999,-0.86912626
1480312,Cc1cc(ccc1O)C2=NN(C(C2)c3ccccc3Cl)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,4,1,0.13636,26,3,3,1,0.948434711,-0.86757344
1502991,C\C=C(/C)\O[C@H]1[C@H](CO)[C@]2(C)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(O[C@@H]6O[C@@H]([C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]6O[C@]9(C)O[C@H](CO)[C@H](O)[C@H](O)[C@H]9O)C(=O)O)[C@@](C)(C=O)[C@@H]5CC[C@@]34C)[C@@H]2CC1(C)C,4,4,5,24,8,0,13,9,14,0,4,24,9,0.89655,82,0,23,13,-1.91939497,-0.119924471
1480313,Cc1cc(ccc1O)C2=NN(C(C2)c3c(Cl)cccc3Cl)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,5,1,0.13636,27,3,3,1,0.947392285,-0.867938995
1480314,Cc1cc(ccc1O)C2=NN(C(C2)c3cccc(c3)[N+](=O)[O-])c4ccccc4,0,1,0,6,0,3,1,4,4,0,0,6,1,0.13636,28,3,5,1,0.945307493,-0.865692675
1480315,Cc1cc(ccc1O)C2=NN(C(C2)c3occc3)c4ccccc4,0,1,0,4,0,2,1,4,3,1,0,4,1,0.15,24,3,4,1,0.947267115,-0.867797136
1480316,Clc1ccc(cc1)c2cc(C3=CC(=O)C=CC3=O)n(n2)c4ccccc4,0,0,1,4,0,2,0,4,3,1,0,5,1,0,26,3,4,0,0.744768262,0.120463595
1480322,CC(C)(CO)NC=C1C(=O)NC(=O)NC1=O,1,1,0,7,1,0,4,1,3,0,0,7,1,0.44444,16,0,5,4,0.411157697,-0.010784135
1480317,Cc1ccc(cc1)c2cc(C3=CC(=O)C=CC3=O)n(n2)c4ccc(cc4)S(=O)(=O)N,0,0,1,7,0,2,2,4,4,1,0,8,1,0.04545,30,3,6,1,0.74293232,0.104072481
1480318,NS(=O)(=O)c1ccc(cc1)n2nc(cc2C3=CC(=O)C=CC3=O)c4ccc(Cl)cc4,0,0,1,7,0,2,2,4,4,1,0,9,1,0,30,3,6,1,0.73772651,0.108678669
1480319,CC(CO)(CO)Nc1nc2ccccc2[nH]1,0,0,0,5,0,1,4,2,4,1,0,5,0,0.36364,16,2,4,4,0.551855505,0.413223058
1480320,OCCN(Cc1nc2ccccc2[nH]1)c3nc4ccccc4[nH]3,0,0,0,6,0,2,3,4,5,2,0,6,0,0.17647,23,4,4,3,0.536395073,0.403491884
1480321,CC(CO)(CO)NCc1nc2ccccc2[nH]1,0,0,0,5,0,1,4,2,5,1,0,5,0,0.41667,17,2,4,4,0.538912654,0.405857116
1480324,CCOC(=O)N1CCN(CC1)C=C2C(=O)NC(=O)NC2=O,2,2,0,9,2,0,2,2,2,0,0,9,2,0.5,21,0,6,2,0.42269364,7.60915E-06
1480325,OC(CNC1CCCCC1)CN2C(=O)c3ccccc3C2=O,0,1,1,5,1,1,2,3,5,0,1,5,2,0.52941,22,1,4,2,0.179885373,-2.345845699
1480326,CC(CO)(CO)NCCCN1C(=O)c2ccccc2C1=O,0,1,0,6,0,1,3,2,7,0,0,6,1,0.46667,21,1,5,3,0.524263024,0.908788145
1480327,CC(C)(CO)N1C(=O)c2ccccc2C1=O,0,1,0,4,0,1,1,2,2,0,0,4,1,0.33333,16,1,3,1,0.530677676,0.920046866
1480328,CC(C)(CO)NCC(C)(C)N1C(=O)c2ccccc2C1=O,0,1,0,5,0,1,2,2,5,0,0,5,1,0.5,21,1,4,2,0.533114851,0.916012228
1480424,COc1ccc(cc1)C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@@]5(C)[C@@H](CC/C/5=N\O)[C@@H]4CC=C3C2,0,0,4,5,3,1,1,5,3,0,3,5,4,0.62963,32,1,5,1,0.882585108,-2.434225082
1480330,Cc1c(CCc2ccccc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,4,0,2,1,4,9,2,0,4,0,0.24,29,4,4,1,-0.207315415,-0.848661602
1480331,Cc1c(oc2cccc(OCCNCc3cccnc3)c12)C(=O)Nc4ccccc4,0,0,0,6,0,2,2,4,8,2,0,6,0,0.16667,30,4,5,2,-0.199027941,-0.860980511
1480332,Cc1c(CSc2ccccc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,4,0,2,1,4,9,2,0,5,0,0.20833,29,4,5,1,-0.210268468,-0.842450976
1480623,OC1=C(Br)C(OC1=O)c2ccccc2,0,1,0,3,0,1,1,2,1,0,0,4,1,0.1,14,1,3,1,0.538434684,0.233531713
1480407,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(Cl)cc3)cc2)C(=S)NC1c4ccccc4[N+](=O)[O-],0,1,0,11,0,3,3,4,11,0,0,14,1,0.22581,45,3,8,3,-0.961729348,1.127324581
1480333,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1C4CC4,0,0,1,6,1,1,1,4,9,2,1,6,1,0.36364,28,3,6,1,-0.191061184,-0.866686702
1480334,CCOC(=O)c1oc2cccc(OCCNCc3ccccc3)c2c1C,0,0,0,5,0,2,1,3,8,1,0,5,0,0.28571,26,3,5,1,-0.199309021,-0.859540164
1480335,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1C,0,0,0,6,0,1,1,3,8,2,0,6,0,0.3,26,3,6,1,-0.188487872,-0.869125128
1480336,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1CC,0,0,0,6,0,1,1,3,9,2,0,6,0,0.33333,27,3,6,1,-0.190501526,-0.869002461
1480425,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(Cl)cc5)[C@@H]1CC/C/2=N\O,0,0,4,4,3,1,1,5,2,0,3,5,4,0.61538,31,1,4,1,0.880953848,-2.43696928
1480337,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1C(C)C,0,0,0,6,0,1,1,3,9,2,0,6,0,0.36364,28,3,6,1,-0.195388541,-0.865979195
1480338,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1,0,0,0,6,0,1,1,3,8,2,0,6,0,0.26316,25,3,6,1,-0.198317379,-0.856369317
1480339,CC(=O)c1nccn1c2oc3cccc(OCCNCc4cccnc4)c3c2C,0,0,0,7,0,1,1,4,8,3,0,7,0,0.22727,29,4,7,1,-0.197694629,-0.863715649
1480340,COCc1ccc2oc(cc2c1)c3oc4cccc(OCCNCc5cccnc5)c4c3C,0,0,0,6,0,2,1,5,9,3,0,6,0,0.22222,33,5,6,1,-0.207404524,-0.847087383
1480353,CCCCc1nc(Cl)c(C=O)n1CC(=O)c2ccccc2,0,0,0,4,0,1,0,2,7,1,0,5,0,0.3125,21,2,4,0,-0.504329801,0.260006189
1480341,Cc1c(COc2ccccc2C#N)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,6,0,2,1,4,9,2,0,6,0,0.2,31,4,6,1,-0.213323727,-0.842359662
1480342,Cc1c(COc2ccccc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,5,0,0.20833,29,4,5,1,-0.21487923,-0.841432929
1480343,Cc1c(COc2cccc(F)c2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1,-0.217625737,-0.838920176
1480344,Cc1c(COc2cccc(F)c2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,7,0,0.20833,31,4,5,1,-0.213859648,-0.840598524
1480345,Cc1c(COc2ccccc2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1,-0.213811219,-0.844506681
1480346,Cc1c(COc2ccc(F)c(F)c2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,8,0,0.20833,32,4,5,1,-0.214792833,-0.84589994
1480347,Cc1c(COc2ccc(F)cc2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,7,0,0.20833,31,4,5,1,-0.210613087,-0.845114589
1480348,Cc1c(COc2ccc(F)cc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1,-0.213549122,-0.842437863
1480374,CCCCCCCCCCCCCCCC(=O)OCCCCCCOC(=O)CCCCCCCCCCCCCCC,0,0,0,4,0,0,0,0,35,0,0,4,0,0.94737,42,0,4,0,-0.62242198,-0.290739983
1480349,Cc1c(COc2ccc(Cl)cc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1,-0.215044901,-0.839171886
1480350,Cc1c(COc2ccc(cc2)C#N)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,6,0,2,1,4,9,2,0,6,0,0.2,31,4,6,1,-0.2209232,-0.837534547
1480351,CCCCc1nc(Cl)c(C=O)n1Cc2c(C)onc2C,0,0,0,5,0,0,0,2,6,2,0,6,0,0.5,20,2,5,0,-0.514930844,0.261220753
1480352,CCCCc1nc(Cl)c(C=O)n1CC(=O)c2ccc(Cl)cc2,0,0,0,4,0,1,0,2,7,1,0,6,0,0.3125,22,2,4,0,-0.50561434,0.252970278
1480405,CC1=C(C(C(=C(C)N1)C(=O)Nc2ccc(Cl)cc2)c3ccncc3)C(=O)Nc4ccc(Cl)cc4,0,1,0,6,0,2,3,4,5,1,0,8,1,0.11538,34,3,4,3,-0.676400065,0.692524016
1480354,CCCCc1nc(Cl)c(C=O)n1Cc2ccc(cc2)c3ccccc3C(=O)OC,0,0,0,5,0,2,0,3,8,1,0,6,0,0.26087,29,3,5,0,-0.509133279,0.256144136
1480355,CCCCc1nc(Cl)c(C=O)n1Cc2ccc(cc2)c3ccccc3C#N,0,0,0,4,0,2,0,3,7,1,0,5,0,0.22727,27,3,4,0,-0.509249508,0.256234407
1480356,CCCCc1nc(Cl)c(C=O)n1Cc2ccc(cc2)[N+](=O)[O-],0,0,0,6,0,1,0,2,7,1,0,7,0,0.33333,22,2,5,0,-0.510626972,0.252506167
1480357,CCCCc1nc(Cl)c(C=O)n1Cc2cc3OCOc3cc2C,0,1,0,5,0,1,0,3,6,1,0,6,1,0.41176,23,2,5,0,-0.510904789,0.257620305
1480358,CCCCc1nc(Cl)c(C=O)n1Cc2ccccc2,0,0,0,3,0,1,0,2,6,1,0,4,0,0.33333,19,2,3,0,-0.509554744,0.256663293
1480359,CCCCc1nc(Cl)c(C=O)n1Cc2cc(OC)c(OC)cc2Br,0,0,0,5,0,1,0,2,8,1,0,7,0,0.41176,24,2,5,0,-0.509641051,0.256268412
1480360,Fc1cccc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0,0.486015767,0.888791859
1480361,Clc1cccc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0,0.474438548,0.87366122
1480362,[O-][N+](=O)c1cccc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,5,0,0,8,1,0.11765,25,2,6,0,0.413954496,0.885079324
1480363,CC(C)(C)c1ccc(cc1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,5,1,0.28571,26,2,4,0,0.502565861,0.875799775
1480364,CCCCCc1ccc(cc1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,8,0,0,5,1,0.31818,27,2,4,0,0.504038095,0.867065549
1480365,Brc1ccc(cc1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0,0.492460698,0.868703902
1480366,Fc1cccc(C(=O)OCCN2C(=O)c3ccccc3C2=O)c1F,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0,0.482215792,0.938937068
1480367,Fc1ccc(C(=O)OCCN2C(=O)c3ccccc3C2=O)c(F)c1,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0,0.487973958,0.961499512
1480368,Fc1ccc(F)c(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0,0.491634935,0.965714455
1480369,Fc1cccc(F)c1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0,0.492653191,0.917910695
1480370,Fc1ccc(cc1F)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0,0.489498913,0.877358079
1480371,Clc1ccccc1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0,0.45616138,0.916538775
