smiles,NOCount,NumRadicalElectrons,MinPartialCharge,MaxAbsPartialCharge,NHOHCount,ExactMolWt,NumSaturatedCarbocycles,NumAliphaticHeterocycles,FpDensityMorgan1,NumAromaticHeterocycles,NumValenceElectrons,NumRotatableBonds,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHDonors,FpDensityMorgan3,NumAromaticRings,HeavyAtomMolWt,NumSaturatedRings,MolWt,NumHAcceptors,NumHeteroatoms,NumSaturatedHeterocycles,NumAliphaticRings,MaxPartialCharge,RingCount,FpDensityMorgan2,FractionCSP3,HeavyAtomCount
CCOCCCNC(=O)c1c(N)n(c2ccc3OCOc3c2)c4nc5ccccc5nc14,9,0,-0.45359301567077637,0.45359301567077637,3,433.1750183105469,0,1,1.15625,2,164,7,2,0,2,2.75,4,410.28399658203125,0,433.4679870605469,8,9,0,1,0.2568344473838806,5,1.9375,0.260869562625885,32
COc1ccc(OC)c(NS(=O)(=O)c2ccc3N(C)C(=O)N(C)c3c2)c1,8,0,-0.4966825246810913,0.4966825246810913,1,377.10455322265625,0,0,0.9230769276618958,1,138,5,2,0,1,2.269230842590332,3,358.2699890136719,0,377.4219970703125,7,9,0,0,0.3280697166919708,3,1.615384578704834,0.23529411852359772,26
CSc1ccc(Cl)c(c1)C(=O)OCC(=O)NCC(C)C,4,0,-0.451952189207077,0.451952189207077,1,315.069580078125,0,0,1.399999976158142,0,110,6,1,0,1,2.700000047683716,1,297.6780090332031,0,315.8219909667969,4,6,0,0,0.3396994173526764,1,2.0999999046325684,0.4285714328289032,20
Cc1oncc1c2cn3ccccc3n2,4,0,-0.3609997034072876,0.3609997034072876,0,199.07455444335938,0,0,1.3333333730697632,3,74,1,0,0,0,3,3,190.14100646972656,0,199.21299743652344,4,4,0,0,0.14258162677288055,3,2.2666666507720947,0.09090909361839294,15
Oc1c2CCCc2nc3ccccc13,2,0,-0.5068895220756531,0.5068895220756531,1,185.0840606689453,0,0,1.1428571939468384,1,70,0,1,1,1,2.9285714626312256,2,174.13800048828125,0,185.2259979248047,2,2,0,1,0.1294793039560318,3,2,0.25,14
Cc1cc(C)c2c(C)c(oc2c1)C(=O)NCc3ccc(cc3)S(=O)(=O)N,6,0,-0.45060309767723083,0.45060309767723083,3,372.1143798828125,0,0,1.115384578704834,1,136,4,2,0,2,2.384615421295166,3,352.2860107421875,0,372.4460144042969,4,7,0,0,0.28708532452583313,3,1.7692307233810425,0.21052631735801697,26
O=C(NCc1occc1)c2ccccc2NC(=O)c3ccccc3,5,0,-0.4674762785434723,0.4674762785434723,2,320.1160888671875,0,0,0.8333333134651184,1,120,5,2,0,2,2.3333332538604736,3,304.2200012207031,0,320.3479919433594,3,5,0,0,0.25517791509628296,3,1.5833333730697632,0.05263157933950424,24
CCOc1cc(cc(OCC)c1OCC)S(=O)(=O)n2cc(c(N)n2)c3ccc(F)cc3,8,0,-0.4897891581058502,0.4897891581058502,2,449.1420593261719,0,0,0.9677419066429138,1,166,9,2,0,1,2.0322580337524414,3,425.31201171875,0,449.5039978027344,8,10,0,0,0.2828103303909302,3,1.5161290168762207,0.2857142984867096,31
Cc1ccc(cc1)c2nnc(SCc3nc(N)nc(Nc4ccccc4C)n3)n2N,9,0,-0.36763647198677063,0.36763647198677063,5,419.1640625,0,0,0.9666666388511658,2,152,6,2,0,3,2.5,4,398.3500061035156,0,419.51800537109375,10,10,0,0,0.23180413246154785,4,1.7333333492279053,0.15000000596046448,30
CCN(CC)CCN(C)C1CCC(CC1)c2ccccc2,2,0,-0.302614688873291,0.302614688873291,0,288.2565612792969,1,0,0.9047619104385376,0,118,7,1,1,0,2.095238208770752,1,256.2229919433594,1,288.47900390625,2,2,0,1,0.010923990979790688,2,1.523809552192688,0.6842105388641357,21
CCC(C)OC1OC(CO)C(O)C(O)C1NC(=O)C,7,0,-0.3935665190219879,0.3935665190219879,4,277.15252685546875,0,1,1.4210525751113892,0,112,5,0,0,4,2.526315689086914,0,254.13299560546875,1,277.3169860839844,6,7,1,1,0.21685655415058136,1,2.0526316165924072,0.9166666865348816,19
CC1=CC(=O)N2C(=C1C#N)N(CC(O)CN3CCN(Cc4ccccc4)CC3)c5ccccc25,7,0,-0.3899257481098175,0.3899257481098175,1,455.23211669921875,0,1,0.9411764740943909,2,174,6,2,0,1,2.2941176891326904,4,426.3299865722656,1,455.56201171875,7,7,1,1,0.256601482629776,5,1.5882352590560913,0.3333333432674408,34
Clc1cc(NC(=O)c2ccc3OCCOc3c2)ccc1NC(=O)c4occc4,7,0,-0.48614683747291565,0.48614683747291565,2,398.06695556640625,0,1,0.8928571343421936,1,142,4,2,0,2,2.4642856121063232,3,383.6820068359375,0,398.802001953125,5,8,0,1,0.2908901274204254,4,1.7142857313156128,0.10000000149011612,28
CCN(CC)CCCN(Cc1cc2cc3OCOc3cc2nc1O)C(=Nc4ccc(OC)cc4)S,8,0,-0.4967658519744873,0.4967658519744873,1,496.21441650390625,0,1,1.085714340209961,1,186,10,2,0,2,2.4857141971588135,3,464.37701416015625,0,496.63299560546875,7,9,0,1,0.2308027297258377,4,1.7999999523162842,0.38461539149284363,35
CCCCOc1ccc(cc1)C(=O)NN2CCN(C)CC2,5,0,-0.4936012327671051,0.4936012327671051,1,291.1946716308594,0,1,1.1904761791229248,0,116,6,1,0,1,2.4761905670166016,1,266.19500732421875,1,291.3949890136719,4,5,1,1,0.2650755047798157,2,1.8571428060531616,0.5625,21
CSc1ccc(\C=C(\NC(=O)c2occc2)/C(=O)N3CCCCCC3)cc1,5,0,-0.4591912627220154,0.4591912627220154,1,384.1507568359375,0,1,1.0740740299224854,1,142,5,1,0,1,2.370370388031006,2,360.3089904785156,1,384.5010070800781,4,6,1,1,0.29099854826927185,3,1.7777777910232544,0.3333333432674408,27
CC1CCN(CC1)c2ccccc2N,2,0,-0.3970508873462677,0.3970508873462677,2,190.14700317382812,0,1,1.2142857313156128,0,76,1,1,0,1,2.5,1,172.14599609375,1,190.2899932861328,2,2,1,1,0.059941187500953674,2,1.8571428060531616,0.5,14
Cc1onc(NC(=O)CSc2nnc(c3ccncc3)n2c4ccccc4)c1,8,0,-0.35954150557518005,0.35954150557518005,1,392.10552978515625,0,0,1.1428571939468384,3,140,6,1,0,1,2.642857074737549,4,376.3160095214844,0,392.4440002441406,8,9,0,0,0.2355949580669403,4,1.9285714626312256,0.10526315867900848,28
Clc1ccc(NC(=O)COC(=O)CCC2CCCC2)nc1,5,0,-0.4555536210536957,0.4555536210536957,1,310.1084289550781,1,0,1.3333333730697632,1,114,6,0,1,1,2.761904716491699,1,291.6289978027344,1,310.781005859375,4,6,0,1,0.30580073595046997,2,2.095238208770752,0.5333333611488342,21
COC(=O)c1ccc(C(=O)OC)c(NC(=O)CSc2cccc[n+]2[O-])c1,8,0,-0.6178942322731018,0.6178942322731018,1,376.0729064941406,0,0,1.115384578704834,1,136,6,1,0,1,2.5,2,360.2619934082031,0,376.3900146484375,7,9,0,0,0.33947503566741943,2,1.8461538553237915,0.1764705926179886,26
Cc1ccc(cc1)C(=O)c2c(C)oc3c4ccccc4C(=O)C(=O)c23,4,0,-0.4597610533237457,0.4597610533237457,0,330.0892028808594,0,0,0.8399999737739563,1,122,2,2,1,0,2.1600000858306885,3,316.22698974609375,0,330.3389892578125,4,4,0,1,0.23770006000995636,4,1.4800000190734863,0.095238097012043,25
CC(C)(C)c1noc2NC(=C(C#N)C(c3cccs3)c12)N,5,0,-0.3843283951282501,0.3843283951282501,3,300.1044921875,0,1,1.476190447807312,2,108,1,0,0,2,2.809523820877075,2,284.2590026855469,0,300.3869934082031,6,6,0,1,0.23419015109539032,3,2.238095283508301,0.3333333432674408,21
Cc1c(cc(cc1[N+](=O)[O-])C(=O)Nc2ccc(Cc3ccncc3)cc2)[N+](=O)[O-],9,0,-0.3219909965991974,0.3219909965991974,1,392.112060546875,0,0,0.931034505367279,1,146,6,2,0,1,1.965517282485962,3,376.2430114746094,0,392.3710021972656,6,9,0,0,0.2794877886772156,3,1.4482758045196533,0.10000000149011612,29
CCOC(=O)c1sc(NC(=O)C(C)Sc2nc(N)cc(O)n2)nc1C,9,0,-0.49311336874961853,0.49311336874961853,4,383.07220458984375,0,0,1.440000057220459,2,134,6,0,0,3,2.799999952316284,2,366.3190002441406,0,383.4549865722656,10,11,0,0,0.34980741143226624,2,2.1600000858306885,0.3571428656578064,25
O=C(N1CCCC1)\C(=C\C=C\c2ccccc2)\C#N,3,0,-0.33802831172943115,0.33802831172943115,0,252.1262664794922,0,1,1.2105263471603394,0,96,3,1,0,0,2.526315689086914,1,236.18899536132812,1,252.31700134277344,2,3,1,1,0.2640010118484497,2,1.894736886024475,0.25,19
Clc1ccc(CSc2nncn2c3ccc4OCCOc4c3)cc1,5,0,-0.4861448407173157,0.4861448407173157,0,359.0495300292969,0,1,1.0416666269302368,1,122,4,2,0,0,2.6666667461395264,3,345.72601318359375,0,359.8380126953125,6,7,0,1,0.19544033706188202,4,1.8333333730697632,0.1764705926179886,24
COc1ccccc1c2nnc(SCC(=O)Nc3ccc4OCCOc4c3)n2N,9,0,-0.4959900379180908,0.4959900379180908,3,413.11578369140625,0,1,1.2068965435028076,1,150,6,2,0,2,2.8275861740112305,3,394.3070068359375,0,413.4590148925781,9,10,0,1,0.23435485363006592,4,2,0.21052631735801697,29
COC(CNC(=O)c1cccc2CN(Cc3cccnc3)C(=O)c12)OC,7,0,-0.3540792167186737,0.3540792167186737,1,355.1531982421875,0,1,1.2692307233810425,1,136,7,1,0,1,2.769230842590332,2,334.22601318359375,0,355.3940124511719,5,7,0,1,0.2551199495792389,3,2.076923131942749,0.31578946113586426,26
Cc1cc(COc2ccccc2O)on1,4,0,-0.5042544007301331,0.5042544007301331,1,205.0738983154297,0,0,1.399999976158142,1,78,3,1,0,1,2.866666555404663,2,194.125,0,205.21299743652344,4,4,0,0,0.17388303577899933,2,2.200000047683716,0.1818181872367859,15
COc1ccc(C=C(C(=O)C)C(=O)C)cc1OC,4,0,-0.4928695559501648,0.4928695559501648,0,248.1048583984375,0,0,1,0,96,5,1,0,0,2,1,232.14999389648438,0,248.2779998779297,4,4,0,0,0.16287994384765625,1,1.5555555820465088,0.2857142984867096,18
CCOC(=O)C1=C(COC(=O)\C=C\c2cccc(OC)c2OC)NC(=O)NC1C,9,0,-0.49284592270851135,0.49284592270851135,2,404.1583557128906,0,1,1.1724138259887695,0,156,8,1,0,2,2.5862069129943848,1,380.22698974609375,0,404.41900634765625,7,9,0,1,0.3375117778778076,2,1.9310344457626343,0.3499999940395355,29
Cc1cccc(CN2CCN(CC2)c3nc4nonc4nc3NC5CC5)c1,8,0,-0.3641921877861023,0.3641921877861023,1,365.1964111328125,1,1,1.0740740299224854,2,140,5,1,1,1,2.592592477798462,3,342.2569885253906,2,365.4410095214844,8,8,1,2,0.24499362707138062,5,1.8518518209457397,0.4736842215061188,27
Cc1nn2cc(cnc2c1Br)c3ncc(cc3Cl)C(F)(F)F,4,0,-0.25394120812416077,0.41744205355644226,0,389.949462890625,0,0,1.2272727489471436,3,114,1,0,0,0,2.590909004211426,3,384.5220031738281,0,391.5780029296875,4,9,0,0,0.41744205355644226,3,1.954545497894287,0.1538461595773697,22
N=C1N2C=CSC2=NC(=O)/C/1=C/C3=COc4ccccc4C3=O,6,0,-0.46345406770706177,0.46345406770706177,1,323.0364685058594,0,2,1.2608696222305298,1,112,1,1,0,1,2.95652174949646,2,314.260986328125,0,323.3330078125,5,7,0,2,0.2827138602733612,4,2.08695650100708,0,23
Cc1ccnc2nc(nn12)C(=O)NC3=NCCS3,7,0,-0.29850006103515625,0.29850006103515625,1,262.0636901855469,0,1,1.5555555820465088,2,92,1,0,0,1,3.1666667461395264,2,252.21800231933594,0,262.2980041503906,7,8,0,1,0.29645976424217224,3,2.444444417953491,0.30000001192092896,18
Cl.COc1ccc(NC2=NCC(=O)N2c3ccccc3)c(OC)c1,6,0,-0.4966220259666443,0.4966220259666443,1,347.1036682128906,0,1,1.0833333730697632,0,126,4,2,0,1,2.5,2,329.6579895019531,0,347.802001953125,5,7,0,1,0.2551751434803009,3,1.8333333730697632,0.1764705926179886,24
CC(=O)Nc1ccc(cc1)S(=O)(=O)Oc2ccccc2N3CCCCC3,6,0,-0.3767329752445221,0.3767329752445221,1,374.1300354003906,0,1,1,0,138,5,2,0,1,2.307692289352417,2,352.2860107421875,1,374.4620056152344,5,7,1,1,0.3387869894504547,3,1.6538461446762085,0.31578946113586426,26
CC\C(=C/1\C(=O)NC(=O)N(C1=O)c2ccccc2)\NNc3ccccc3,7,0,-0.30402037501335144,0.3354508876800537,3,350.13787841796875,0,1,0.9615384340286255,0,132,5,2,0,3,2.192307710647583,2,332.2340087890625,1,350.37799072265625,5,7,1,1,0.3354508876800537,3,1.576923131942749,0.10526315867900848,26
Clc1ccccc1CNC(=S)NCc2occc2,3,0,-0.46747681498527527,0.46747681498527527,2,280.043701171875,0,0,1.1111111640930176,1,94,4,1,0,2,2.6111111640930176,2,267.6759948730469,0,280.7799987792969,2,5,0,0,0.16644048690795898,2,1.8888888359069824,0.1538461595773697,18
Cc1ccc(cc1NC(=O)CSc2nncn2c3ccccn3)[N+](=O)[O-],9,0,-0.3248598575592041,0.3248598575592041,1,370.0848083496094,0,0,1.3461538553237915,2,132,6,1,0,1,2.923076868057251,3,356.2820129394531,0,370.3940124511719,8,10,0,0,0.27102380990982056,3,2.192307710647583,0.125,26
CC(NC(=O)CN=C(S)N(Cc1ccccc1)Cc2cccnc2)c3ccccc3,5,0,-0.34797194600105286,0.34797194600105286,1,418.1827392578125,0,0,1,1,154,8,2,0,2,2.299999952316284,3,392.3580017089844,0,418.5660095214844,3,6,0,0,0.24173706769943237,3,1.6333333253860474,0.2083333283662796,30
Cc1ccc2N(CCCc2c1)C(=O)c3occc3,3,0,-0.4591829776763916,0.4591829776763916,0,241.1102752685547,0,1,1.3333333730697632,1,92,1,1,0,0,3,2,226.1699981689453,0,241.2899932861328,2,3,0,1,0.29346004128456116,3,2.222222328186035,0.2666666805744171,18
Nc1cc(ccc1Oc2ccccc2)S(=O)(=O)N3CCCCC3,5,0,-0.4552094042301178,0.4552094042301178,2,332.1194763183594,0,1,0.95652174949646,0,122,4,2,0,1,2.3043477535247803,2,312.2650146484375,1,332.42498779296875,4,6,1,1,0.24264664947986603,3,1.6521738767623901,0.29411765933036804,23
O=C(Nc1oc(nn1)c2cccs2)c3cccc(Oc4ccccc4)c3,6,0,-0.45735830068588257,0.45735830068588257,1,363.0677490234375,0,0,0.9615384340286255,2,128,5,2,0,1,2.615384578704834,4,350.29400634765625,0,363.39801025390625,6,7,0,0,0.3223612904548645,4,1.807692289352417,0,26
COC(=O)c1c(C)c(sc1NC(=O)C(C)C)C(=O)N2CCOCC2,7,0,-0.4653317332267761,0.4653317332267761,1,354.12493896484375,0,1,1.25,1,132,4,0,0,1,2.4166667461395264,1,332.25201416015625,1,354.4280090332031,6,8,1,1,0.340674489736557,2,1.875,0.5625,24
Cc1ccc(NC(=O)COc2cccc(c2)n3cnnn3)cc1[N+](=O)[O-],10,0,-0.48369157314300537,0.48369157314300537,1,354.107666015625,0,0,1.307692289352417,1,132,6,2,0,1,2.884615421295166,3,340.2139892578125,0,354.32598876953125,8,10,0,0,0.27387309074401855,3,2.153846263885498,0.125,26
Fc1cccc(c1)N(C(C(=O)NCc2ccccc2)c3cccnc3)C(=O)c4ccccn4,6,0,-0.3499137759208679,0.3499137759208679,1,440.16485595703125,0,0,0.9090909361839294,2,164,7,2,0,1,2.4242424964904785,4,419.30999755859375,0,440.4779968261719,4,7,0,0,0.27737748622894287,4,1.7272727489471436,0.07692307978868484,33
CC1CCN(CC1)C(=O)c2cc(on2)c3ccc4OCOc4c3,6,0,-0.45359504222869873,0.45359504222869873,0,314.12664794921875,0,2,1.1739130020141602,1,120,2,1,0,0,2.7826087474823,2,296.1969909667969,1,314.34100341796875,5,6,1,2,0.27555790543556213,4,1.95652174949646,0.4117647111415863,23
COc1ccc(CNCCc2ccccc2F)c(OC)c1C.OC(=O)C(=O)O,7,0,-0.49634459614753723,0.49634459614753723,3,393.15875244140625,0,0,1,0,152,7,2,0,3,2.1785714626312256,2,369.218994140625,0,393.4110107421875,5,8,0,0,0.4143587350845337,2,1.6428571939468384,0.30000001192092896,28
CCc1ccc(NC(=O)CN2C(=O)N(CCCC(=O)NCc3occc3)C(=O)c4ccccc24)cc1,9,0,-0.467476487159729,0.467476487159729,2,488.2059631347656,0,0,0.9166666865348816,2,186,10,2,0,2,2.4166667461395264,4,460.32000732421875,0,488.54400634765625,7,9,0,0,0.33145368099212646,4,1.6944444179534912,0.25925925374031067,36
COc1ccc(cc1OC)S(=O)(=O)N2CCC(CC2)C(=O)Oc3c(OC)cccc3OC,9,0,-0.4928688108921051,0.4928688108921051,0,465.145751953125,0,1,0.84375,0,174,8,2,0,0,1.9375,2,438.3080139160156,1,465.52398681640625,8,10,1,1,0.31419211626052856,3,1.40625,0.40909090638160706,32
Cc1cc(C)cc(c1)N(CC(=O)NC2CCCCC2)C(=O)c3ccc(C)s3,4,0,-0.35181939601898193,0.35181939601898193,1,384.1871643066406,1,0,1.0370370149612427,1,144,5,1,1,1,2.2962963581085205,2,356.3210144042969,1,384.5450134277344,3,5,0,1,0.26832374930381775,3,1.703703761100769,0.4545454680919647,27
CCc1ccc(Nc2ncc3C(=O)CC(Cc3n2)c4occc4)cc1,5,0,-0.46904370188713074,0.46904370188713074,1,333.1477355957031,0,0,1.2000000476837158,2,126,4,1,1,1,2.759999990463257,3,314.239013671875,0,333.3909912109375,5,5,0,1,0.22692140936851501,4,2.0399999618530273,0.25,25
CCN(CC)CCNc1nc(SC)nc2sc3CN(C)CCc3c12,5,0,-0.36810022592544556,0.36810022592544556,1,365.1707763671875,0,1,1.2916666269302368,2,132,7,0,0,1,2.7916667461395264,2,338.3559875488281,0,365.5719909667969,7,7,0,1,0.19012778997421265,3,2.0833332538604736,0.6470588445663452,24
COc1ccc(C(=O)N2CCC(CC2)C(=O)O)c3ccccc13,5,0,-0.4961133301258087,0.4961133301258087,1,313.13140869140625,0,1,1.08695650100708,0,120,3,2,0,1,2.3478260040283203,2,294.20098876953125,1,313.3529968261719,3,5,1,1,0.30612578988075256,3,1.7391303777694702,0.3333333432674408,23
Clc1ccc(cc1)S(=O)(=O)N2CCNC(=O)CC2,5,0,-0.3547365963459015,0.3547365963459015,1,288.0335388183594,0,1,1.1666666269302368,0,98,2,1,0,1,2.5,1,275.6520080566406,1,288.7560119628906,3,7,1,1,0.24264207482337952,2,1.8333333730697632,0.3636363744735718,18
COc1ccc(cc1)C(=O)NC2CCN(CC2)C(=O)NCc3ccccc3,6,0,-0.4967677593231201,0.4967677593231201,2,367.1896057128906,0,1,1.0370370149612427,0,142,5,2,0,2,2.3333332538604736,2,342.2489929199219,1,367.4490051269531,3,6,1,1,0.31716421246528625,3,1.703703761100769,0.3333333432674408,27
CC1=NN=C(SCc2ccccc2Cl)N(N)C1=O,5,0,-0.3339601755142212,0.3339601755142212,2,282.0342102050781,0,0,1.3888888359069824,1,94,3,1,0,1,2.8333332538604736,2,271.6679992675781,0,282.7560119628906,6,7,0,0,0.29380252957344055,2,2.1111111640930176,0.1818181872367859,18
CCOc1ccccc1NC(=O)COC(=O)c2cccc(c2)c3ccc(OC(=O)C)cc3,7,0,-0.4917009174823761,0.4917009174823761,1,433.15252685546875,0,0,0.875,0,164,8,3,0,1,2.34375,3,410.2760009765625,0,433.4599914550781,6,7,0,0,0.33815237879753113,3,1.625,0.1599999964237213,32
COC(=O)C1CCCN1S(=O)(=O)c2ccc(cc2)[N+](=O)[O-],8,0,-0.4678160548210144,0.4678160548210144,0,314.0572509765625,0,1,1.3809523582458496,0,114,4,1,0,0,2.5238094329833984,1,300.2070007324219,1,314.3190002441406,6,9,1,1,0.32368186116218567,2,2,0.4166666567325592,21
Clc1cccc(c1)C(=O)CSc2nc(ccc2C#N)c3ccccc3,3,0,-0.29323649406433105,0.29323649406433105,0,364.043701171875,0,0,1.0800000429153442,1,122,5,2,0,0,2.5999999046325684,3,351.75299072265625,0,364.85699462890625,4,5,0,0,0.17269182205200195,3,1.8799999952316284,0.05000000074505806,25
Cc1cc(C(=O)CN2C(=O)NC3(CCCc4ccccc34)C2=O)c(C)n1Cc5cccs5,6,0,-0.3432598412036896,0.3432598412036896,1,447.1616516113281,0,1,1.15625,2,164,5,1,1,1,2.75,3,422.3599853515625,1,447.55999755859375,5,7,1,2,0.32523179054260254,5,1.96875,0.3199999928474426,32
CN(C1CCCCC1)C(=O)c2cc3nc(cc(n3n2)C(F)(F)F)c4occc4,6,0,-0.46272629499435425,0.46272629499435425,0,392.14599609375,1,0,1.25,3,148,3,0,1,0,2.642857074737549,3,373.22900390625,1,392.3810119628906,5,9,0,1,0.43306663632392883,4,2,0.42105263471603394,28
Nc1ccc(cc1)C#Cc2ccccc2,1,0,-0.398727685213089,0.398727685213089,2,193.08914184570312,0,0,0.6666666865348816,0,72,0,2,0,1,1.7999999523162842,2,182.16099548339844,0,193.24899291992188,1,1,0,0,0.03143542259931564,2,1.2000000476837158,0,15
CCOC(=O)c1c2CCCCCc2sc1NC(=O)CCC(=O)O,6,0,-0.48121973872184753,0.48121973872184753,2,339.1140441894531,0,0,1.1739130020141602,1,126,6,0,1,2,2.6086957454681396,1,318.2449951171875,0,339.4129943847656,5,7,0,1,0.34093523025512695,2,1.91304349899292,0.5625,23
CC(C)OC(=O)C1C(C(C(=O)OC(C)C)C(C)(O)CC1=O)c2cccc(O)c2,7,0,-0.5079562067985535,0.5079562067985535,2,392.1835021972656,1,0,1.1071428060531616,0,154,5,1,1,2,2.2142856121063232,1,364.2239990234375,1,392.447998046875,7,7,0,1,0.31689193844795227,2,1.6785714626312256,0.5714285969734192,28
CCCCCSc1nc2N(C)C(=O)NC(=O)c2n1C(C)C,6,0,-0.3105335533618927,0.3293178379535675,1,310.1463317871094,0,0,1.2857142686843872,2,116,6,0,0,1,2.6190476417541504,2,288.24700927734375,0,310.4230041503906,6,7,0,0,0.3293178379535675,2,2,0.6428571343421936,21
CS(=O)(=O)N1CCN(CC1)c2ccc(cc2[N+](=O)[O-])C(=O)N3CCOCC3,10,0,-0.37777379155158997,0.37777379155158997,0,398.1260070800781,0,2,1.1111111640930176,0,148,4,1,0,0,2.2962963581085205,1,376.2650146484375,2,398.4410095214844,7,11,2,2,0.2928236424922943,3,1.7407407760620117,0.5625,27
COc1cccc(CN2CCN(CC2)C(=O)c3ccc(cc3)c4ccccc4)c1,4,0,-0.4967570900917053,0.4967570900917053,0,386.1994323730469,0,1,0.8275862336158752,0,148,5,3,0,0,2.2068965435028076,3,360.2869873046875,1,386.4949951171875,3,4,1,1,0.2534397840499878,4,1.517241358757019,0.23999999463558197,29
Nc1cccc2C(=O)N(C(=O)\C=C\c3cccc(Br)c3)C(=O)c12,5,0,-0.39805954694747925,0.39805954694747925,2,369.99530029296875,0,1,1.08695650100708,0,114,2,2,0,1,2.5217392444610596,2,360.10198974609375,0,371.19000244140625,4,6,0,1,0.2702745199203491,3,1.8260869979858398,0,23
COc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,6,0,-0.49676820635795593,0.49676820635795593,2,382.0754089355469,0,0,1.0800000429153442,0,134,8,2,0,2,2.319999933242798,2,363.7170104980469,0,382.8689880371094,4,8,0,0,0.24007493257522583,2,1.7200000286102295,0.23529411852359772,25
Cc1nnsc1Sc2ccccc2C(=O)O,4,0,-0.4776098132133484,0.4776098132133484,1,252.00271606445312,0,0,1.4375,1,82,3,1,0,1,2.8125,2,244.25599670410156,0,252.32000732421875,5,6,0,0,0.336340993642807,2,2.1875,0.10000000149011612,16
O=C(Cn1cc(C(=O)c2occc2)c3ccccc13)N4CCCc5ccccc45,5,0,-0.46086257696151733,0.46086257696151733,0,384.14739990234375,0,1,0.9655172228813171,2,144,4,2,0,0,2.655172348022461,4,364.2749938964844,0,384.43499755859375,4,5,0,1,0.24642324447631836,5,1.7931034564971924,0.1666666716337204,29
COc1ccc(NC(=O)c2ccc(OCc3c(C)onc3C)c(OC)c2)cn1,8,0,-0.4928431510925293,0.4928431510925293,1,383.14813232421875,0,0,1.1071428060531616,2,146,7,1,0,1,2.5357143878936768,3,362.2359924316406,0,383.40399169921875,7,8,0,0,0.255344420671463,3,1.9285714626312256,0.25,28
CC(=O)N1CCc2[nH]c3ccc(C)cc3c2C1,3,0,-0.358040452003479,0.358040452003479,1,228.1262664794922,0,1,1.4117647409439087,1,88,0,1,0,1,3,2,212.16700744628906,0,228.2949981689453,1,3,0,1,0.21925689280033112,3,2.2352941036224365,0.3571428656578064,17
Cc1cc(C2=NN=C(NCCc3ccccc3)SC2)c(C)n1CC4CCCO4,5,0,-0.3763616383075714,0.3763616383075714,1,396.1983947753906,0,2,1.2142857313156128,1,148,6,1,0,1,2.7857143878936768,2,368.33599853515625,1,396.55999755859375,6,6,1,2,0.18304771184921265,4,2.0714285373687744,0.4545454680919647,28
CC(C)OC(=O)[C@H]1[C@H](c2ccc(Cl)cc2)[C@](C#N)([C@@H]3C=CC(=CN13)C(=O)N)C(=O)N,8,0,-0.46142134070396423,0.46142134070396423,4,428.1251220703125,0,2,1.2333333492279053,0,156,5,1,0,2,2.366666555404663,1,407.7080078125,1,428.8760070800781,6,9,1,2,0.32924699783325195,3,1.8666666746139526,0.3333333432674408,30
[Br-].[O-][N+](=O)c1ccc(cc1)[n+]2nc(nn2c3ccccc3)c4ccccc4,7,0,-1,1,0,423.0330810546875,0,0,0.8518518805503845,1,134,4,3,0,0,2.0370371341705322,4,410.14599609375,0,424.25799560546875,5,8,0,0,0.33954280614852905,4,1.4444444179534912,0,27
O=C(c1occc1)n2nc(NCc3ccccc3)nc2NCc4ccccc4,7,0,-0.4591074585914612,0.4591074585914612,2,373.15386962890625,0,0,0.8571428656578064,2,140,7,2,0,2,2.107142925262451,4,354.2640075683594,0,373.4159851074219,7,7,0,0,0.3166103959083557,4,1.5,0.095238097012043,28
O=C(NCCOc1ccccc1)c2ccccc2,3,0,-0.4917624890804291,0.4917624890804291,1,241.1102752685547,0,0,0.9444444179534912,0,92,5,2,0,1,2.222222328186035,2,226.1699981689453,0,241.2899932861328,2,3,0,0,0.25089725852012634,2,1.5555555820465088,0.13333334028720856,18
CCc1c(C)nc(nc1O)N2CCOCC2,5,0,-0.49294593930244446,0.49294593930244446,1,223.132080078125,0,1,1.3125,1,88,2,0,0,1,2.5625,1,206.13999938964844,1,223.2760009765625,5,5,1,1,0.22854168713092804,2,2,0.6363636255264282,16
OC(=O)c1ccccc1OCc2ccccc2Cl,3,0,-0.4879482090473175,0.4879482090473175,1,262.0396728515625,0,0,1.1111111640930176,0,92,4,2,0,1,2.5,2,251.60400390625,0,262.6919860839844,2,4,0,0,0.3389779329299927,2,1.7777777910232544,0.0714285746216774,18
N=C1N2N=C(SC2=NC(=O)/C/1=C/c3ccc(OCc4ccccc4)cc3)N5CCCC5,7,0,-0.48891666531562805,0.48891666531562805,1,431.1416015625,0,3,1.0322580337524414,0,156,4,2,0,1,2.5161290168762207,2,410.3529968261719,1,431.52099609375,6,8,1,3,0.28281572461128235,5,1.774193525314331,0.21739129722118378,31
CN(C)\C=C(\C(=O)c1ccccc1)/S(=O)(=O)c2ccccc2,4,0,-0.38231801986694336,0.38231801986694336,0,315.0929260253906,0,0,0.9090909361839294,0,114,5,2,0,0,1.9090908765792847,2,298.25799560546875,0,315.3940124511719,4,5,0,0,0.2114182710647583,2,1.4090908765792847,0.11764705926179886,22
