Age, Workclass, Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
39,4,3,1,5,4,4,0,0,0,30,5
45,4,1,0,7,0,1,1,0,0,38,0
61,2,1,2,7,1,4,1,0,0,30,9
45,4,0,2,2,1,4,1,0,0,55,9
36,2,1,0,5,3,4,1,0,0,40,9
40,4,5,0,8,0,4,1,0,2415,45,9
38,4,4,0,8,0,4,1,0,0,50,9
52,2,4,0,2,0,2,1,0,0,40,9
29,1,0,0,4,0,4,1,0,0,42,9
33,4,4,1,2,1,4,1,0,0,40,9
40,6,4,1,2,3,4,1,0,0,40,9
34,4,4,1,2,1,4,1,0,0,55,9
46,2,1,2,4,1,2,1,0,0,50,9
44,4,5,0,2,0,4,1,15024,0,45,9
19,4,4,1,7,3,4,0,0,0,13,9
44,4,4,0,1,5,4,0,0,0,40,9
40,4,4,1,2,1,0,1,0,0,40,9
20,4,4,1,5,3,4,0,0,0,2,9
24,4,0,1,2,3,4,1,0,0,30,9
76,4,4,3,7,1,4,1,0,0,17,9
20,4,4,0,4,2,4,1,0,0,40,9
33,4,6,1,5,1,4,1,0,0,40,9
31,4,4,0,4,0,4,1,0,0,40,9
33,4,4,2,7,4,4,0,0,0,40,9
19,4,4,1,2,3,4,1,0,0,35,9
29,4,1,1,8,1,4,1,0,1590,50,9
30,4,4,0,6,0,4,1,0,0,45,9
48,4,5,2,8,1,4,1,99999,0,50,9
42,4,1,0,8,0,4,1,0,0,40,9
37,4,3,0,2,0,4,1,0,0,40,9
54,5,4,0,8,0,4,1,7688,0,60,9
42,4,0,0,1,0,4,1,7688,0,42,9
28,6,4,1,7,1,4,0,0,0,28,9
42,2,4,0,4,0,4,1,0,0,52,9
60,7,5,0,8,5,4,0,3103,0,40,9
76,0,4,3,0,1,4,0,0,0,25,9
21,4,0,1,7,3,4,0,0,0,40,9
29,4,4,1,2,3,4,1,0,0,40,9
43,4,1,0,5,0,4,1,0,0,40,9
44,4,4,2,6,3,4,1,0,0,38,9
45,4,1,2,1,4,4,0,4687,0,35,9
38,4,4,1,6,4,2,0,0,0,40,9
28,4,4,0,1,0,4,1,0,0,50,9
29,4,4,1,6,3,4,0,0,0,40,9
20,4,4,1,7,3,4,1,0,0,40,9
49,5,5,0,6,0,4,1,0,0,40,9
36,2,4,0,4,0,4,1,0,0,56,9
40,5,1,0,8,0,4,1,0,0,50,9
17,4,3,1,1,3,4,0,0,0,30,9
45,4,4,0,2,0,4,1,0,0,40,9
42,4,4,1,2,1,4,1,0,0,28,9
29,4,1,1,8,4,2,0,0,0,40,9
57,6,1,0,8,0,4,1,4386,0,13,9
23,4,1,1,1,1,4,1,0,0,40,9
20,4,4,1,1,3,2,0,0,0,40,5
23,4,4,1,2,3,4,1,0,0,24,9
39,4,4,1,7,1,4,1,0,0,40,9
34,4,4,0,2,0,4,1,0,0,40,9
43,6,1,1,6,1,4,1,0,0,45,9
25,7,4,1,2,3,4,1,0,0,40,9
40,4,4,0,6,0,4,1,0,0,60,5
52,6,4,2,2,1,4,1,0,0,25,9
48,4,4,3,2,4,4,0,0,0,36,9
37,4,0,1,6,4,2,0,0,0,6,9
36,4,4,0,6,0,4,1,0,0,50,9
33,4,0,0,2,0,4,1,0,0,40,9
36,2,4,0,1,5,4,0,0,0,40,9
24,4,1,1,1,1,4,1,0,0,10,9
42,2,4,2,2,1,4,1,0,0,40,9
35,5,0,1,6,3,4,1,0,0,40,9
40,1,4,2,1,4,4,0,0,0,22,9
50,5,6,0,5,0,1,1,0,0,40,1
40,4,5,0,8,0,4,1,0,0,50,9
22,4,4,1,6,2,2,1,0,0,40,0
57,5,4,0,8,0,4,1,0,0,40,9
51,2,4,0,2,0,4,1,0,0,40,9
61,1,4,1,1,4,4,0,0,0,35,5
71,4,4,3,6,4,4,0,0,0,20,9
47,4,4,0,2,0,4,1,0,0,40,9
38,4,1,1,7,2,4,0,0,0,45,9
25,4,1,1,6,1,4,1,0,0,65,9
33,4,3,0,2,0,4,1,0,0,50,9
40,7,3,2,2,4,4,0,0,0,52,9
39,0,3,1,0,1,2,0,0,0,40,9
29,4,4,0,1,5,4,0,2829,0,40,9
33,4,4,1,2,1,4,1,0,0,40,9
46,4,4,1,1,3,2,0,0,0,36,9
24,4,4,0,6,5,4,0,0,0,40,9
28,4,5,1,8,1,3,1,0,0,30,6
20,4,4,1,2,1,4,1,0,0,40,9
34,4,4,2,2,4,4,0,0,0,40,9
34,7,1,0,1,0,4,1,0,0,55,9
25,4,4,1,1,4,2,0,0,0,40,9
36,4,1,0,4,0,4,1,0,0,40,9
61,4,4,0,2,0,4,1,0,0,40,9
38,4,4,2,7,1,4,0,0,0,58,9
57,4,4,3,7,2,4,0,0,1719,25,9
20,0,4,1,0,3,4,0,0,0,40,9
56,4,4,0,7,5,4,0,0,0,10,9
24,4,1,1,8,1,4,0,0,0,40,9
60,4,4,2,6,1,4,0,0,0,48,9
37,4,4,0,8,0,4,1,0,0,50,9
27,4,4,0,2,0,4,1,0,0,40,9
54,4,4,2,7,1,4,1,0,0,28,8
40,4,4,0,7,0,1,1,0,0,30,2
18,4,3,1,7,3,4,1,0,0,15,9
51,1,4,0,1,0,4,1,0,0,40,9
40,6,4,0,4,0,4,1,0,0,50,9
64,1,4,0,5,0,4,1,0,0,8,9
24,4,4,1,7,1,4,0,2174,0,40,9
33,4,4,0,4,5,2,0,0,0,38,9
31,4,4,2,8,4,4,0,0,0,40,9
26,2,4,0,4,0,4,1,3103,0,40,9
54,4,1,1,1,1,4,0,14084,0,40,9
31,4,3,1,2,1,4,1,0,0,37,5
39,4,3,2,2,1,2,1,0,0,45,0
22,4,4,1,4,3,4,1,0,0,40,9
31,4,4,1,2,1,4,1,0,0,40,9
68,4,3,2,7,1,4,1,0,0,12,3
59,1,3,2,7,1,4,0,0,0,37,9
35,6,4,0,2,0,4,1,2829,0,45,9
25,4,1,1,1,3,4,1,0,0,40,9
23,4,4,1,2,4,4,1,0,0,40,9
35,4,4,2,8,4,4,1,0,0,60,9
17,7,3,1,7,3,4,1,0,0,30,9
19,4,4,1,2,1,4,1,0,0,45,9
53,4,5,0,8,0,4,1,0,1977,55,9
59,4,3,2,2,4,4,0,0,0,40,9
37,4,4,1,1,3,4,0,0,0,37,9
74,6,4,3,7,1,4,1,0,0,20,9
28,4,4,1,2,1,4,1,0,0,50,9
40,4,1,1,1,1,4,1,0,0,40,9
30,4,4,2,2,1,4,1,0,0,40,0
20,4,4,1,7,3,2,1,0,0,40,9
80,4,6,0,5,0,4,1,0,0,35,9
51,4,4,0,2,0,2,1,0,0,40,9
17,4,3,1,6,3,4,1,0,0,15,9
37,1,1,0,5,0,4,1,0,0,40,9
19,0,4,1,0,3,2,0,0,0,24,9
58,4,4,1,7,1,4,1,0,0,40,9
57,4,4,0,2,0,4,1,0,0,40,9
37,4,4,2,2,1,4,1,0,0,40,9
23,1,4,1,2,4,0,1,0,0,40,9
36,4,1,1,1,1,4,0,0,0,32,8
33,4,4,0,2,0,4,1,0,0,40,9
30,4,4,0,6,5,4,0,0,0,40,9
30,4,4,1,1,4,4,0,0,0,24,9
41,4,6,0,5,0,4,1,99999,0,65,9
57,0,4,0,0,0,1,1,0,0,60,9
23,4,4,1,6,3,4,1,0,0,40,9
40,4,6,1,5,1,4,0,14084,0,50,9
53,4,4,3,1,1,2,0,0,0,40,9
31,7,4,1,4,1,4,1,0,0,13,9
41,0,3,0,0,0,4,1,0,0,40,5
36,4,4,1,1,2,4,1,0,0,40,9
30,4,3,2,7,1,4,0,0,0,40,9
44,4,4,0,4,0,4,1,0,0,40,1
36,4,4,1,7,3,4,1,0,0,40,9
42,4,0,0,5,0,4,1,0,0,40,9
48,6,4,0,2,0,4,1,0,0,30,8
22,4,1,1,5,3,4,1,0,0,40,9
38,4,4,0,2,0,4,1,0,0,40,9
31,4,4,1,2,1,4,1,0,0,50,9
32,4,4,2,7,3,4,1,2174,0,40,9
35,4,4,0,2,0,2,1,0,0,40,9
21,4,4,1,6,3,4,1,0,0,43,9
26,4,4,0,2,0,4,1,0,0,40,9
19,2,4,1,1,3,2,0,0,0,40,9
43,4,4,0,2,5,2,0,0,0,42,9
33,4,4,0,2,0,4,1,0,0,60,9
30,4,1,1,2,3,4,1,0,0,10,9
52,4,3,0,2,0,4,1,0,0,45,9
38,2,1,0,8,0,4,1,0,0,40,9
28,4,1,0,8,0,4,1,0,0,46,9
57,6,0,0,7,0,4,1,0,0,40,6
51,4,1,0,5,0,4,1,0,0,50,9
50,4,3,0,2,0,4,1,0,0,48,9
32,4,1,0,8,0,1,1,0,0,50,2
32,4,1,0,5,0,4,1,0,2415,48,9
37,4,4,0,2,0,4,1,0,0,40,9
69,6,4,0,6,0,4,1,0,0,33,9
33,0,4,2,0,4,0,1,0,0,30,9
37,4,4,0,6,0,4,1,0,0,50,3
36,4,4,1,1,1,4,1,2463,0,40,9
47,6,4,0,2,0,4,1,0,0,45,9
63,4,3,0,2,0,4,1,0,0,40,9
21,4,4,1,1,1,4,1,0,0,65,9
17,4,4,1,7,2,4,1,0,0,35,5
56,4,4,2,2,4,4,1,0,0,40,9
90,2,0,0,1,0,1,1,0,0,20,7
27,4,4,2,1,1,4,0,0,0,38,9
38,4,4,2,1,4,4,0,0,0,20,9
33,4,0,0,5,0,4,1,0,0,50,9
26,4,4,1,8,1,4,0,0,0,40,9
20,4,4,1,7,3,4,0,0,0,35,9
42,4,3,0,2,0,4,1,0,0,40,9
55,4,4,2,8,1,4,0,0,0,40,9
32,7,4,0,5,5,2,0,0,0,40,9
66,4,1,0,6,0,4,1,20051,0,40,9
66,2,2,2,5,1,4,0,3273,0,40,9
49,4,4,2,7,1,4,0,0,0,40,9
34,4,4,2,4,1,2,1,0,0,45,9
38,4,1,0,8,0,4,1,0,0,50,9
40,5,4,0,8,0,4,1,0,0,40,9
22,1,0,1,7,3,4,1,0,0,20,9
46,6,4,0,2,0,4,1,0,0,40,9
29,4,4,0,2,0,4,1,0,0,50,9
19,4,3,1,2,3,0,1,0,0,20,9
71,0,4,3,0,1,4,0,0,0,40,9
37,2,1,2,5,4,4,0,1151,0,35,9
52,2,5,1,5,1,4,1,0,0,32,9
27,4,5,1,1,1,4,0,0,0,46,9
52,4,4,0,2,5,4,0,0,0,40,9
31,4,4,1,2,3,4,1,4101,0,40,9
37,5,4,0,2,0,4,1,0,0,50,9
28,4,4,1,2,1,4,1,0,0,40,9
25,4,3,0,2,0,4,1,0,0,40,5
31,4,4,0,1,0,4,1,0,0,50,9
29,4,4,0,2,0,4,1,0,0,40,9
45,4,4,3,1,4,4,0,0,0,35,9
69,4,3,0,7,0,4,1,0,0,20,9
50,4,3,0,2,0,2,1,0,0,40,9
54,7,2,0,5,0,4,1,0,0,46,1
17,4,3,1,7,3,4,0,0,0,20,9
34,4,4,1,4,3,1,1,14084,0,35,2
32,6,4,0,7,5,4,0,0,0,5,0
23,4,4,1,2,3,4,1,0,0,40,9
66,4,1,0,5,0,4,1,0,0,45,9
61,4,4,0,2,0,4,1,0,0,40,9
55,4,4,2,2,1,4,0,0,0,40,9
24,4,4,1,2,1,4,1,0,0,40,9
30,4,4,2,6,4,4,1,1151,0,30,9
49,4,0,2,8,1,4,1,0,0,45,9
21,0,4,1,0,3,4,0,0,0,3,9
56,5,4,0,6,0,4,1,0,0,50,9
25,4,4,0,6,0,4,1,0,0,40,9
49,4,1,2,4,1,4,1,0,0,40,9
58,4,1,0,4,0,4,1,0,0,40,9
40,1,1,1,1,1,4,1,0,0,40,5
62,4,5,2,5,1,4,0,0,0,45,9
54,4,1,0,4,0,4,1,0,0,25,9
34,6,0,1,7,2,4,0,0,0,40,9
18,4,3,1,2,3,4,1,0,0,30,9
28,0,3,1,0,1,2,0,0,0,40,9
32,4,4,0,6,0,1,1,0,0,40,2
22,2,1,1,5,1,4,0,0,0,35,9
34,7,1,1,5,1,4,1,0,0,48,9
53,0,1,0,0,0,4,1,0,0,30,9
47,4,4,0,7,0,4,1,0,0,40,5
19,4,4,1,6,3,4,0,0,0,40,9
41,5,4,0,8,0,4,1,0,2415,55,9
46,4,4,0,7,5,4,0,5013,0,40,9
56,6,3,2,6,2,4,1,0,0,20,5
42,4,4,2,2,1,2,0,0,0,40,9
25,4,1,1,5,3,4,0,0,2339,35,9
42,4,4,0,1,0,4,1,0,0,50,9
43,4,1,2,5,1,4,0,14344,0,40,9
17,4,3,1,6,3,4,0,0,1602,12,9
57,6,3,0,2,0,4,1,0,0,40,9
40,4,5,0,8,0,4,1,0,0,50,9
62,2,4,3,7,1,4,0,0,0,40,1
20,4,4,1,1,3,4,1,0,0,16,9
47,4,4,0,2,0,4,1,0,0,50,9
40,4,4,0,8,0,4,1,0,0,40,9
44,4,4,0,8,5,1,0,0,0,40,0
48,4,1,0,2,0,4,1,0,0,55,9
39,5,0,0,2,0,4,1,0,0,60,9
46,2,4,0,2,0,2,1,0,0,40,9
72,5,6,0,5,0,4,1,99999,0,50,9
53,4,4,0,2,0,4,1,0,0,30,9
47,1,4,0,2,0,4,1,0,0,40,9
40,6,4,2,2,1,4,1,0,0,45,1
34,4,4,2,2,1,1,1,0,0,40,9
41,4,4,1,1,3,4,1,0,0,40,9
41,4,4,0,2,0,4,1,0,0,40,9
20,4,4,1,2,3,4,1,0,0,35,9
42,5,3,0,6,0,4,1,0,0,60,0
54,2,1,1,5,1,4,1,0,0,50,9
39,5,1,0,5,5,4,0,0,0,40,9
37,4,4,2,2,1,4,1,0,0,40,9
59,4,2,0,6,0,4,1,0,0,40,9
69,4,3,0,1,0,4,1,1797,0,40,9
24,4,1,1,5,3,2,0,0,0,35,9
36,4,0,0,2,0,4,1,3103,0,40,9
21,0,4,1,0,3,4,1,0,0,30,9
68,0,4,3,0,1,4,1,0,0,32,9
20,4,4,2,2,1,4,1,0,0,40,9
26,6,0,1,7,1,4,0,0,0,35,9
48,4,3,3,2,4,4,0,0,0,50,9
39,5,6,0,5,0,4,1,0,1902,50,9
21,4,0,1,7,3,4,0,0,0,18,9
22,4,4,1,8,2,4,0,0,0,42,3
34,4,0,2,5,4,4,0,0,0,40,9
33,4,4,0,8,0,4,1,0,0,45,9
46,4,3,0,2,0,4,1,0,0,40,5
47,4,3,0,2,0,4,1,7298,0,40,9
65,4,1,0,8,0,4,1,0,0,40,9
23,4,4,0,2,0,4,1,0,0,40,9
28,4,4,1,7,1,4,0,0,0,30,9
34,6,4,2,8,1,4,1,0,0,60,9
20,4,4,1,7,1,4,1,0,0,40,9
28,4,3,1,1,1,4,1,0,0,40,9
52,5,1,0,8,0,4,1,0,0,60,9
40,7,5,0,5,5,1,0,0,0,38,2
22,4,1,1,8,3,4,0,0,0,7,9
29,5,4,0,8,0,4,1,0,0,45,9
31,6,3,0,5,0,4,1,0,0,60,9
42,1,5,0,5,0,4,1,0,1902,40,9
38,4,4,1,2,4,2,0,0,0,40,9
22,4,3,0,2,0,4,1,0,0,70,9
21,0,4,1,0,3,4,1,0,0,40,9
43,4,3,0,8,0,4,1,0,0,40,5
43,5,1,0,8,0,4,1,0,0,50,9
33,4,4,0,8,0,4,1,0,0,50,9
17,5,3,1,7,3,2,1,0,0,35,9
54,6,6,0,5,0,4,1,5178,0,50,9
45,4,4,2,1,4,4,0,0,0,40,9
55,2,3,0,2,0,4,1,0,0,45,9
51,6,4,0,2,0,4,1,0,0,35,9
65,1,3,2,2,4,4,1,0,0,40,9
21,4,1,1,5,3,1,0,0,0,45,9
40,4,4,3,7,4,2,0,0,0,40,9
58,4,4,1,1,1,2,0,0,0,37,9
53,1,4,3,8,1,4,0,0,0,58,9
39,4,5,0,5,0,4,1,0,1848,50,9
56,2,4,0,7,0,4,1,0,0,40,9
37,4,4,0,1,0,4,1,0,0,50,9
44,4,1,0,2,0,4,1,0,0,40,9
49,4,3,2,2,3,4,1,0,0,38,9
36,4,4,0,2,0,1,1,0,0,50,9
59,5,1,0,2,0,4,1,0,0,60,9
33,4,4,2,1,3,4,0,0,0,40,9
36,4,6,1,8,1,4,1,27828,0,50,9
26,4,4,0,8,5,4,0,0,0,25,9
22,4,3,1,6,1,4,0,0,1762,25,9
25,4,5,1,1,3,4,1,0,0,40,9
28,4,4,0,1,5,4,0,0,0,15,9
41,4,0,2,1,4,4,0,0,0,38,9
45,4,0,0,2,0,4,1,0,0,70,9
43,4,4,0,2,0,4,1,0,0,40,9
30,4,3,1,2,4,2,1,0,0,40,9
33,4,4,2,2,4,4,1,0,0,50,9
34,4,4,0,1,0,4,1,0,0,40,9
21,4,0,1,7,1,4,1,0,0,30,9
31,4,1,0,6,0,4,1,0,1902,45,9
48,4,3,0,2,0,4,1,0,0,40,9
22,4,4,1,1,3,4,0,0,0,20,9
47,4,4,2,6,4,4,0,0,0,60,9
27,4,1,1,4,1,1,0,0,0,40,7
18,4,3,1,2,1,4,1,0,0,25,9
43,4,5,0,5,0,4,1,0,0,40,9
36,4,4,3,6,1,4,0,0,0,20,9
37,1,4,2,2,1,4,1,0,0,40,9
24,4,0,1,2,3,4,1,0,0,20,9
24,4,4,1,2,1,4,1,0,0,40,9
38,4,1,0,7,0,4,1,3908,0,70,9
48,4,1,0,8,0,2,1,0,0,40,9
75,4,3,0,7,2,2,0,0,0,16,9
43,6,1,2,5,1,4,1,0,0,70,9
64,4,1,2,8,1,4,0,0,0,50,9
67,0,2,0,0,0,4,1,20051,0,5,9
36,4,4,2,6,1,4,0,0,0,40,9
53,4,4,0,4,0,4,1,0,0,40,9
22,4,4,1,5,1,2,1,0,0,20,9
73,6,4,1,7,1,4,0,0,0,36,9
46,4,4,2,1,1,4,0,0,0,40,9
45,4,4,0,2,0,4,1,5013,0,40,9
43,4,4,0,2,0,4,1,0,0,40,9
20,4,4,1,1,3,2,1,0,0,20,9
43,1,4,2,2,1,1,1,0,0,40,9
21,4,3,1,1,2,2,1,0,0,48,0
40,4,4,2,6,4,2,0,0,0,25,9
36,4,1,0,5,0,4,1,0,0,40,9
64,5,1,2,6,1,4,1,0,0,45,9
19,0,4,1,0,3,4,0,0,0,40,9
46,4,4,0,5,0,4,1,5178,0,38,9
46,2,5,2,8,4,4,0,0,0,65,9
41,2,1,1,5,1,4,0,0,0,70,9
29,0,4,2,0,4,4,0,0,0,8,9
28,4,4,1,1,2,4,0,0,0,40,9
23,4,4,0,6,0,4,1,0,0,45,9
30,1,1,1,4,1,4,0,0,0,60,9
44,4,1,2,1,1,4,0,0,0,40,6
27,4,4,0,2,0,4,1,0,0,45,9
25,4,4,1,7,4,4,0,0,0,34,9
29,4,3,0,2,0,4,1,0,0,40,9
54,4,4,0,2,0,4,1,0,0,40,4
27,4,1,1,2,1,4,1,0,0,65,9
34,4,4,0,2,0,4,1,0,0,35,9
38,4,4,0,6,0,4,1,0,0,50,9
24,0,4,1,0,2,0,0,0,0,40,9
56,4,5,0,5,5,4,0,0,0,40,9
35,5,4,0,6,0,4,1,0,0,62,9
23,0,0,1,0,1,0,0,0,0,30,9
23,4,4,1,2,1,4,1,0,0,40,9
19,4,4,1,6,3,2,0,0,0,20,9
42,4,6,0,5,0,4,1,7298,0,35,9
46,4,1,0,8,0,4,1,15024,0,45,9
48,5,4,2,6,4,1,0,0,0,84,0
27,4,4,1,6,1,4,1,0,0,40,5
22,0,0,1,0,2,4,1,0,0,15,9
49,5,4,0,6,0,4,1,0,0,70,9
23,4,4,1,7,3,4,1,0,0,20,9
24,4,4,1,7,3,4,1,0,0,40,9
34,4,4,1,2,3,1,1,0,0,40,2
25,1,4,1,2,3,4,1,0,0,40,9
33,6,4,0,2,0,4,1,0,0,50,9
22,4,0,1,1,3,4,0,0,0,27,9
54,2,4,1,1,1,4,0,0,0,30,9
39,5,5,1,5,1,4,0,0,0,40,9
25,4,1,1,5,1,4,0,0,0,40,9
75,5,4,0,1,0,4,1,0,0,26,9
28,6,4,1,2,2,2,1,0,0,30,9
50,4,1,2,6,1,4,0,0,0,50,9
62,6,1,0,2,0,4,1,0,0,55,9
40,4,4,0,2,0,4,1,0,0,40,9
58,2,1,1,5,1,4,0,0,0,37,9
24,1,0,0,8,5,4,0,0,0,40,9
21,4,4,1,7,2,4,0,0,0,30,9
40,4,1,0,8,0,4,1,15024,0,50,9
45,4,0,0,5,0,4,1,0,1902,42,9
48,4,4,0,8,0,4,1,0,0,60,9
34,4,4,1,2,1,4,1,0,0,70,9
23,4,4,1,7,4,3,0,0,0,40,5
43,2,5,1,8,1,4,0,10520,0,50,9
42,2,4,1,2,1,4,1,0,0,40,9
39,6,1,0,5,0,4,1,15024,0,50,6
52,5,4,0,2,0,4,1,0,0,60,9
21,0,4,1,0,1,4,0,0,0,35,9
56,6,1,1,8,1,4,0,0,0,60,9
48,1,4,0,1,5,4,0,0,0,40,9
37,6,4,2,8,1,1,0,0,0,70,4
25,4,4,0,2,0,4,1,0,0,35,9
40,4,1,0,2,3,4,1,0,0,40,9
34,4,3,1,2,3,2,1,0,0,45,9
52,4,4,2,7,1,4,1,0,0,40,9
41,4,1,0,4,0,4,1,0,1902,42,9
36,2,4,1,7,1,4,1,0,0,40,9
21,4,0,1,2,3,4,1,0,1504,40,9
28,4,1,1,5,1,4,0,0,0,40,9
31,6,1,0,8,0,4,1,0,0,60,0
20,4,4,1,1,3,4,1,0,0,9,1
68,4,4,0,5,0,4,1,0,0,40,3
35,4,4,0,2,0,4,1,0,0,40,9
32,4,4,1,2,3,2,1,0,0,40,9
64,4,5,0,8,0,4,1,0,0,50,9
17,4,3,1,2,3,4,0,0,0,23,9
25,4,1,1,5,1,4,1,0,0,20,9
74,0,4,3,0,1,4,0,0,0,25,9
31,4,0,0,2,0,4,1,0,0,40,8
51,7,2,0,8,0,4,1,7298,0,40,9
67,4,4,0,6,0,4,1,0,0,10,9
42,4,4,1,2,1,4,1,3325,0,40,9
29,4,4,1,7,1,4,1,0,0,40,9
31,4,4,0,2,0,2,1,0,0,40,9
21,4,4,0,2,0,4,1,0,0,37,9
67,4,3,0,2,0,4,1,0,0,16,9
41,7,4,2,4,1,4,1,0,0,40,9
27,4,1,1,4,1,4,0,0,0,36,9
51,4,3,2,2,4,4,1,0,0,50,9
21,0,3,0,0,5,4,0,0,0,40,9
28,4,4,0,2,0,4,1,0,0,46,9
21,4,4,1,2,3,4,1,0,0,40,9
28,4,0,0,2,0,4,1,0,0,40,9
29,4,4,0,7,0,4,1,0,0,35,9
39,5,4,0,8,0,4,1,0,0,70,9
21,4,1,1,1,1,4,1,0,0,40,8
43,4,0,0,2,0,4,1,0,0,40,9
44,6,4,1,2,1,4,1,14344,0,40,9
28,4,3,0,2,0,4,1,0,0,50,9
31,4,3,1,6,1,4,1,0,0,43,9
18,0,4,1,0,3,4,1,0,0,30,9
27,4,4,0,1,5,0,0,0,0,45,9
34,7,4,0,4,0,4,1,0,0,40,9
25,4,4,1,4,1,4,1,0,0,40,9
34,4,1,0,4,0,4,1,0,0,40,1
43,2,4,0,2,0,4,1,7688,0,40,9
40,5,5,0,2,0,4,1,0,0,50,9
21,4,4,1,7,4,2,0,0,0,35,9
25,4,4,2,8,4,4,0,0,0,25,9
21,4,4,1,1,1,4,0,0,0,40,9
19,6,4,1,2,3,4,1,0,0,30,9
49,5,0,0,2,0,4,1,0,0,40,9
20,4,4,1,7,3,4,1,0,0,20,9
36,4,3,0,2,0,4,1,0,0,47,9
32,4,4,2,8,4,2,0,0,0,40,9
23,4,4,1,1,3,4,1,0,0,32,9
21,4,4,1,6,3,4,1,0,0,10,9
25,4,1,1,8,3,4,1,0,0,40,9
26,4,3,1,2,1,4,1,0,0,40,0
24,4,1,1,6,3,4,0,0,0,40,9
22,4,4,1,5,4,4,0,0,0,20,9
26,4,4,0,7,5,4,0,0,0,40,5
22,4,3,1,2,4,4,1,0,0,40,5
41,2,1,0,4,0,4,1,0,0,40,9
18,4,4,0,1,5,4,0,0,0,40,9
24,4,1,1,6,3,4,1,0,0,40,9
38,4,4,0,2,0,4,1,0,1740,48,9
36,4,1,1,1,1,4,0,0,0,17,9
45,2,5,2,5,3,4,0,0,0,55,9
38,2,4,0,4,0,4,1,0,0,40,9
38,4,4,0,2,0,4,1,0,0,50,9
34,6,4,1,2,1,4,1,0,0,40,9
53,2,0,1,1,1,2,1,0,0,40,9
32,4,0,0,5,5,4,0,0,0,40,9
17,4,3,1,6,3,2,0,0,0,30,9
45,7,1,0,8,0,4,1,7298,0,40,9
31,2,4,0,4,0,4,1,0,0,48,9
47,7,2,0,5,0,4,1,0,0,45,9
27,4,4,1,6,1,4,1,0,0,50,9
61,1,4,0,1,5,4,0,0,0,30,9
33,4,4,0,2,0,4,1,0,0,40,9
67,4,4,2,2,2,4,0,0,0,40,9
38,4,1,2,2,1,4,1,0,0,40,9
25,4,4,2,6,4,4,0,0,0,40,9
33,2,3,1,7,4,3,0,0,0,40,8
27,4,4,0,1,5,4,0,0,0,40,9
45,4,4,0,2,0,4,1,0,0,60,9
24,4,1,1,1,2,1,0,0,0,40,2
23,4,0,1,4,1,4,1,0,0,40,9
48,4,4,2,1,4,4,0,0,0,40,9
61,1,4,0,1,0,4,1,0,0,40,9
22,4,4,1,5,3,4,0,0,0,20,9
34,4,0,2,4,4,4,0,0,0,40,9
32,4,4,0,2,0,4,1,5178,0,40,9
35,1,4,2,1,1,4,0,0,0,50,9
36,4,3,1,2,1,4,1,0,0,40,9
24,4,4,1,8,4,4,1,0,0,40,9
60,4,3,0,2,0,4,1,0,0,40,9
28,0,1,1,0,1,4,0,0,0,43,9
64,4,4,2,2,4,4,1,0,0,20,9
22,4,4,1,6,4,4,0,0,0,35,9
27,4,3,1,7,1,4,0,0,0,65,1
36,7,4,2,2,1,4,1,0,0,60,9
27,4,4,1,6,4,2,0,0,0,30,9
52,4,4,3,6,1,4,0,0,0,40,9
57,6,4,0,2,0,4,1,0,0,45,9
23,4,4,1,1,1,1,1,0,0,24,7
29,6,4,0,2,0,4,1,0,0,40,9
34,4,4,1,2,1,2,1,0,0,80,9
38,4,4,1,7,4,2,0,0,0,30,9
50,6,4,0,2,0,4,1,0,0,84,9
50,4,3,0,2,0,4,1,0,0,40,9
51,6,1,0,8,5,4,0,0,0,40,9
17,5,3,1,2,3,4,1,0,0,40,9
25,4,3,2,2,1,4,0,0,0,40,5
19,4,4,0,2,0,4,1,0,0,40,9
43,6,4,0,2,0,4,1,0,0,40,9
59,4,4,2,6,1,4,1,14084,0,60,9
39,4,5,1,5,1,4,1,6849,0,40,9
18,4,3,1,2,3,4,1,0,0,40,5
27,4,5,1,8,3,4,0,0,0,40,9
39,4,0,1,2,1,4,1,0,0,60,9
44,4,1,0,6,0,4,1,0,0,40,9
19,4,4,1,1,2,4,0,0,0,35,9
32,2,4,1,7,3,4,1,0,0,40,9
48,4,4,0,2,0,4,1,0,0,40,9
46,4,0,0,6,0,4,1,0,0,50,9
65,4,3,3,6,2,4,0,0,0,20,9
57,5,1,0,5,0,4,1,0,0,45,9
48,4,4,1,7,4,2,0,0,0,32,5
46,4,3,0,7,0,1,1,0,1651,40,2
27,4,3,0,2,0,4,1,0,0,40,9
29,2,4,0,4,0,4,1,0,1485,40,9
21,0,4,1,0,4,2,0,0,0,25,9
20,0,4,1,0,3,4,0,0,0,12,9
51,0,4,0,0,0,4,1,0,0,40,9
35,5,4,0,6,0,4,1,0,1740,40,9
29,6,4,0,2,0,4,1,0,0,70,9
30,2,4,0,4,0,4,1,15024,0,40,9
65,4,4,3,7,1,4,0,0,0,15,9
20,0,4,2,0,1,4,0,0,0,35,9
47,1,4,0,1,0,4,1,0,0,40,9
41,4,4,2,2,4,4,1,2174,0,40,6
17,4,3,1,2,3,4,0,0,0,16,9
38,2,3,0,2,2,4,1,0,0,40,5
38,2,5,0,5,0,4,1,0,0,40,9
39,6,4,1,6,2,4,0,0,0,4,9
